#(id,from,to,speed,planTime)
(20069, 29, 91, 6, 79)
(20070, 26, 91, 6, 66)
(20071, 18, 63, 4, 24)
(20072, 99, 1, 6, 34)
(20073, 24, 99, 4, 62)
(20074, 55, 10, 6, 69)
(20075, 19, 63, 8, 85)
(20076, 29, 82, 6, 92)
(20077, 69, 3, 6, 15)
(20078, 3, 78, 6, 59)
(20079, 53, 8, 6, 25)
(20080, 88, 21, 8, 25)
(20081, 23, 90, 8, 42)
(20082, 25, 90, 8, 50)
(20083, 46, 91, 4, 16)
(20084, 59, 1, 6, 55)
(20085, 37, 92, 4, 79)
(20086, 48, 91, 6, 51)
(20087, 61, 17, 6, 8)
(20088, 50, 92, 8, 39)
(20089, 6, 61, 6, 68)
(20090, 59, 4, 6, 15)
(20091, 82, 9, 8, 55)
(20092, 74, 20, 4, 61)
(20093, 78, 22, 8, 5)
(20094, 44, 100, 8, 26)
(20095, 62, 9, 6, 51)
(20096, 28, 92, 8, 57)
(20097, 25, 90, 4, 57)
(20098, 52, 8, 8, 65)
(20099, 35, 90, 6, 7)
(20100, 16, 71, 8, 68)
(20101, 33, 100, 8, 73)
(20102, 39, 92, 4, 62)
(20103, 78, 1, 6, 3)
(20104, 68, 1, 8, 41)
(20105, 2, 97, 8, 22)
(20106, 33, 90, 6, 99)
(20107, 29, 73, 4, 68)
(20108, 48, 91, 4, 17)
(20109, 72, 8, 6, 64)
(20110, 78, 13, 6, 17)
(20111, 24, 89, 6, 30)
(20112, 83, 30, 6, 61)
(20113, 81, 36, 8, 38)
(20114, 46, 91, 4, 21)
(20115, 1, 89, 4, 50)
(20116, 97, 41, 4, 12)
(20117, 67, 12, 8, 26)
(20118, 83, 29, 6, 19)
(20119, 71, 8, 8, 28)
(20120, 70, 5, 8, 96)
(20121, 31, 98, 8, 6)
(20122, 88, 33, 8, 82)
(20123, 33, 89, 6, 54)
(20124, 100, 31, 6, 22)
(20125, 37, 82, 6, 34)
(20126, 38, 83, 8, 64)
(20127, 70, 14, 8, 49)
(20128, 62, 10, 6, 14)
(20129, 19, 64, 6, 10)
(20130, 14, 70, 8, 98)
(20131, 68, 3, 8, 19)
(20132, 30, 73, 4, 61)
(20133, 47, 91, 4, 25)
(20134, 79, 24, 8, 84)
(20135, 46, 91, 6, 81)
(20136, 67, 12, 4, 64)
(20137, 86, 31, 6, 56)
(20138, 61, 17, 8, 45)
(20139, 8, 73, 6, 36)
(20140, 83, 8, 6, 85)
(20141, 18, 81, 8, 84)
(20142, 38, 83, 8, 34)
(20143, 22, 79, 6, 73)
(20144, 9, 91, 4, 15)
(20145, 2, 77, 4, 99)
(20146, 96, 11, 4, 77)
(20147, 3, 89, 8, 48)
(20148, 50, 95, 8, 96)
(20149, 31, 89, 6, 29)
(20150, 98, 32, 4, 56)
(20151, 68, 1, 4, 57)
(20152, 87, 31, 6, 96)
(20153, 27, 71, 8, 67)
(20154, 66, 11, 8, 20)
(20155, 58, 3, 4, 26)
(20156, 64, 9, 6, 90)
(20157, 25, 80, 4, 57)
(20158, 62, 17, 8, 38)
(20159, 33, 90, 4, 49)
(20160, 72, 9, 4, 25)
(20161, 29, 91, 6, 88)
(20162, 76, 21, 8, 66)
(20163, 71, 19, 8, 54)
(20164, 43, 99, 4, 16)
(20165, 56, 1, 8, 62)
(20166, 45, 100, 4, 72)
(20167, 9, 82, 4, 69)
(20168, 30, 83, 6, 51)
(20169, 38, 92, 4, 99)
(20170, 49, 94, 6, 25)
(20171, 100, 45, 6, 90)
(20172, 38, 93, 8, 79)
(20173, 40, 95, 8, 59)
(20174, 70, 3, 6, 36)
(20175, 39, 91, 6, 51)
(20176, 88, 23, 8, 69)
(20177, 62, 7, 6, 78)
(20178, 81, 29, 6, 5)
(20179, 51, 7, 6, 47)
(20180, 20, 82, 6, 69)
(20181, 64, 9, 4, 40)
(20182, 78, 3, 8, 16)
(20183, 63, 20, 6, 70)
(20184, 38, 81, 4, 73)
(20185, 95, 20, 8, 66)
(20186, 25, 100, 8, 34)
(20187, 93, 28, 6, 32)
(20188, 52, 7, 4, 30)
(20189, 53, 8, 8, 44)
(20190, 29, 82, 6, 95)
(20191, 69, 1, 4, 59)
(20192, 34, 100, 4, 15)
(20193, 40, 92, 4, 88)
(20194, 69, 11, 4, 61)
(20195, 28, 73, 8, 85)
(20196, 86, 21, 8, 56)
(20197, 69, 3, 6, 22)
(20198, 9, 94, 4, 9)
(20199, 35, 90, 4, 14)
(20200, 91, 50, 8, 80)
(20201, 55, 10, 6, 9)
(20202, 38, 91, 4, 81)
(20203, 15, 80, 6, 26)
(20204, 98, 31, 4, 76)
(20205, 82, 29, 8, 88)
(20206, 100, 2, 8, 59)
(20207, 94, 9, 4, 24)
(20208, 41, 98, 8, 33)
(20209, 69, 4, 6, 55)
(20210, 86, 21, 6, 5)
(20211, 99, 1, 8, 95)
(20212, 27, 91, 8, 28)
(20213, 8, 73, 4, 45)
(20214, 68, 12, 6, 79)
(20215, 56, 1, 4, 45)
(20216, 5, 60, 8, 30)
(20217, 14, 80, 8, 22)
(20218, 30, 95, 6, 74)
(20219, 31, 88, 6, 12)
(20220, 82, 29, 4, 23)
(20221, 22, 98, 4, 68)
(20222, 52, 9, 6, 12)
(20223, 12, 90, 6, 42)
(20224, 45, 100, 4, 72)
(20225, 94, 30, 6, 94)
(20226, 42, 97, 4, 20)
(20227, 82, 27, 4, 76)
(20228, 17, 91, 4, 35)
(20229, 69, 13, 8, 62)
(20230, 78, 3, 4, 28)
(20231, 87, 22, 8, 16)
(20232, 73, 10, 4, 26)
(20233, 58, 3, 8, 49)
(20234, 66, 1, 6, 90)
(20235, 80, 11, 8, 71)
(20236, 60, 3, 6, 63)
(20237, 92, 9, 8, 77)
(20238, 69, 14, 6, 15)
(20239, 35, 100, 4, 4)
(20240, 36, 91, 8, 9)
(20241, 68, 3, 6, 78)
(20242, 14, 80, 8, 32)
(20243, 55, 10, 6, 70)
(20244, 40, 93, 6, 36)
(20245, 5, 80, 4, 8)
(20246, 18, 81, 4, 61)
(20247, 5, 80, 6, 99)
(20248, 70, 14, 6, 90)
(20249, 37, 81, 4, 98)
(20250, 81, 30, 8, 63)
(20251, 86, 31, 6, 84)
(20252, 62, 20, 8, 80)
(20253, 58, 3, 8, 81)
(20254, 89, 1, 4, 75)
(20255, 11, 76, 4, 27)
(20256, 82, 19, 8, 71)
(20257, 76, 21, 6, 39)
(20258, 73, 29, 4, 89)
(20259, 14, 90, 8, 4)
(20260, 45, 100, 6, 8)
(20261, 79, 13, 6, 62)
(20262, 74, 9, 8, 11)
(20263, 82, 7, 6, 16)
(20264, 53, 10, 6, 73)
(20265, 46, 91, 6, 70)
(20266, 35, 90, 4, 35)
(20267, 81, 26, 8, 44)
(20268, 55, 10, 8, 76)
(20269, 75, 30, 6, 51)
(20270, 98, 33, 8, 2)
(20271, 89, 23, 4, 28)
(20272, 19, 71, 8, 44)
(20273, 61, 16, 8, 76)
(20274, 19, 83, 6, 10)
(20275, 84, 10, 8, 54)
(20276, 62, 10, 6, 56)
(20277, 97, 1, 6, 6)
(20278, 1, 96, 4, 64)
(20279, 90, 21, 6, 96)
(20280, 77, 12, 4, 64)
(20281, 77, 1, 6, 1)
(20282, 69, 3, 4, 4)
(20283, 1, 77, 8, 37)
(20284, 83, 39, 8, 91)
(20285, 32, 97, 8, 98)
(20286, 71, 17, 6, 56)
(20287, 20, 92, 4, 23)
(20288, 69, 4, 6, 33)
(20289, 47, 91, 4, 48)
(20290, 59, 1, 4, 38)
(20291, 24, 79, 8, 47)
(20292, 96, 31, 6, 4)
(20293, 71, 17, 4, 48)
(20294, 88, 32, 8, 13)
(20295, 84, 19, 8, 68)
(20296, 32, 90, 4, 50)
(20297, 5, 70, 4, 66)
(20298, 8, 93, 4, 29)
(20299, 84, 40, 4, 56)
(20300, 32, 100, 8, 74)
(20301, 30, 92, 4, 47)
(20302, 93, 39, 8, 32)
(20303, 8, 62, 4, 81)
(20304, 21, 86, 4, 41)
(20305, 1, 58, 6, 77)
(20306, 18, 93, 8, 82)
(20307, 7, 61, 6, 62)
(20308, 93, 50, 6, 35)
(20309, 91, 48, 4, 8)
(20310, 72, 9, 6, 85)
(20311, 7, 71, 6, 84)
(20312, 53, 9, 8, 92)
(20313, 11, 76, 4, 4)
(20314, 26, 81, 4, 4)
(20315, 87, 12, 4, 94)
(20316, 33, 98, 4, 43)
(20317, 54, 9, 6, 83)
(20318, 33, 89, 6, 72)
(20319, 25, 80, 4, 94)
(20320, 60, 3, 8, 10)
(20321, 46, 91, 4, 78)
(20322, 5, 70, 4, 51)
(20323, 90, 33, 8, 92)
(20324, 28, 71, 8, 76)
(20325, 16, 81, 6, 98)
(20326, 19, 74, 8, 76)
(20327, 26, 91, 8, 13)
(20328, 65, 10, 4, 61)
(20329, 47, 91, 4, 51)
(20330, 55, 10, 4, 70)
(20331, 80, 5, 8, 71)
(20332, 40, 85, 6, 19)
(20333, 95, 40, 4, 81)
(20334, 78, 21, 4, 95)
(20335, 91, 37, 6, 38)
(20336, 59, 4, 6, 27)
(20337, 38, 92, 6, 15)
(20338, 39, 81, 4, 61)
(20339, 7, 62, 8, 27)
(20340, 40, 95, 8, 10)
(20341, 100, 35, 6, 76)
(20342, 73, 29, 6, 17)
(20343, 76, 11, 4, 50)
(20344, 59, 3, 8, 44)
(20345, 76, 1, 6, 75)
(20346, 74, 30, 8, 27)
(20347, 50, 93, 4, 36)
(20348, 90, 1, 6, 7)
(20349, 34, 100, 4, 26)
(20350, 26, 71, 8, 24)
(20351, 94, 39, 6, 66)
(20352, 48, 93, 8, 85)
(20353, 95, 30, 6, 14)
(20354, 87, 32, 4, 48)
(20355, 4, 70, 4, 31)
(20356, 75, 10, 6, 65)
(20357, 56, 1, 6, 2)
(20358, 6, 81, 4, 99)
(20359, 59, 2, 8, 16)
(20360, 81, 37, 8, 84)
(20361, 58, 3, 8, 64)
(20362, 99, 31, 8, 3)
(20363, 22, 88, 6, 70)
(20364, 71, 7, 8, 41)
(20365, 86, 21, 8, 20)
(20366, 38, 92, 4, 61)
(20367, 63, 8, 8, 95)
(20368, 77, 2, 6, 54)
(20369, 16, 61, 6, 69)
(20370, 58, 1, 4, 57)
(20371, 95, 50, 4, 70)
(20372, 80, 25, 4, 53)
(20373, 14, 99, 8, 93)
(20374, 66, 1, 4, 90)
(20375, 64, 9, 4, 26)
(20376, 72, 18, 4, 35)
(20377, 81, 6, 4, 55)
(20378, 7, 52, 8, 97)
(20379, 87, 11, 4, 14)
(20380, 85, 10, 8, 30)
(20381, 52, 9, 8, 13)
(20382, 8, 73, 8, 61)
(20383, 12, 80, 8, 48)
(20384, 31, 98, 6, 51)
(20385, 3, 70, 4, 35)
(20386, 48, 91, 4, 71)
(20387, 64, 19, 6, 86)
(20388, 28, 91, 4, 16)
(20389, 77, 11, 4, 59)
(20390, 39, 91, 4, 15)
(20391, 79, 14, 6, 72)
(20392, 35, 100, 8, 65)
(20393, 94, 19, 6, 15)
(20394, 78, 2, 4, 2)
(20395, 29, 81, 6, 89)
(20396, 38, 83, 6, 52)
(20397, 43, 98, 8, 31)
(20398, 95, 20, 8, 3)
(20399, 32, 97, 8, 5)
(20400, 50, 95, 8, 80)
(20401, 52, 7, 4, 14)
(20402, 25, 100, 8, 47)
(20403, 60, 3, 8, 90)
(20404, 100, 41, 4, 60)
(20405, 41, 98, 4, 91)
(20406, 99, 12, 6, 12)
(20407, 66, 1, 4, 79)
(20408, 92, 39, 4, 20)
(20409, 22, 77, 4, 77)
(20410, 86, 11, 8, 46)
(20411, 98, 31, 4, 91)
(20412, 57, 2, 6, 95)
(20413, 40, 94, 6, 61)
(20414, 81, 16, 6, 26)
(20415, 99, 12, 6, 42)
(20416, 89, 1, 8, 8)
(20417, 63, 18, 6, 32)
(20418, 65, 10, 8, 39)
(20419, 98, 22, 8, 81)
(20420, 21, 78, 8, 13)
(20421, 96, 41, 8, 87)
(20422, 60, 4, 8, 99)
(20423, 50, 92, 4, 60)
(20424, 25, 100, 6, 20)
(20425, 27, 92, 4, 6)
(20426, 78, 2, 6, 30)
(20427, 78, 22, 6, 31)
(20428, 48, 91, 6, 9)
(20429, 58, 1, 4, 56)
(20430, 65, 10, 8, 34)
(20431, 10, 54, 4, 42)
(20432, 87, 11, 8, 54)
(20433, 66, 11, 4, 56)
(20434, 42, 100, 6, 99)
(20435, 2, 87, 4, 58)
(20436, 20, 72, 6, 69)
(20437, 99, 4, 4, 58)
(20438, 53, 9, 8, 95)
(20439, 27, 72, 8, 95)
(20440, 86, 21, 8, 23)
(20441, 92, 38, 4, 21)
(20442, 83, 19, 6, 18)
(20443, 73, 9, 4, 47)
(20444, 97, 32, 8, 49)
(20445, 38, 83, 4, 80)
(20446, 78, 13, 6, 88)
(20447, 50, 94, 6, 78)
(20448, 72, 18, 8, 4)
(20449, 48, 93, 8, 5)
(20450, 33, 99, 4, 57)
(20451, 36, 81, 8, 48)
(20452, 3, 60, 6, 82)
(20453, 69, 11, 8, 54)
(20454, 62, 20, 8, 4)
(20455, 48, 92, 8, 82)
(20456, 49, 94, 4, 55)
(20457, 17, 81, 4, 73)
(20458, 97, 11, 6, 91)
(20459, 81, 16, 8, 25)
(20460, 58, 1, 8, 80)
(20461, 86, 11, 8, 48)
(20462, 99, 22, 6, 3)
(20463, 96, 1, 8, 45)
(20464, 45, 100, 8, 16)
(20465, 86, 31, 6, 74)
(20466, 97, 21, 6, 51)
(20467, 91, 28, 8, 31)
(20468, 93, 20, 4, 89)
(20469, 59, 3, 8, 96)
(20470, 2, 87, 4, 9)
(20471, 54, 10, 4, 8)
(20472, 7, 61, 6, 45)
(20473, 83, 18, 4, 26)
(20474, 18, 93, 6, 37)
(20475, 73, 20, 6, 35)
(20476, 56, 1, 8, 50)
(20477, 22, 78, 4, 7)
(20478, 97, 41, 8, 2)
(20479, 18, 72, 6, 69)
(20480, 5, 80, 6, 71)
(20481, 36, 91, 6, 18)
(20482, 23, 98, 6, 85)
(20483, 84, 9, 4, 90)
(20484, 68, 1, 8, 48)
(20485, 78, 1, 6, 25)
(20486, 30, 95, 6, 35)
(20487, 44, 99, 6, 29)
(20488, 59, 1, 6, 48)
(20489, 2, 100, 8, 68)
(20490, 74, 19, 4, 95)
(20491, 25, 80, 8, 29)
(20492, 75, 30, 4, 48)
(20493, 50, 95, 8, 89)
(20494, 75, 10, 6, 7)
(20495, 90, 12, 8, 22)
(20496, 24, 100, 8, 73)
(20497, 75, 30, 6, 9)
(20498, 19, 81, 6, 90)
(20499, 54, 9, 8, 51)
(20500, 70, 2, 4, 7)
(20501, 95, 40, 8, 1)
(20502, 17, 81, 4, 53)
(20503, 39, 94, 6, 19)
(20504, 10, 82, 8, 72)
(20505, 72, 17, 6, 1)
(20506, 2, 59, 4, 8)
(20507, 7, 61, 6, 70)
(20508, 50, 92, 8, 23)
(20509, 46, 91, 8, 16)
(20510, 41, 100, 8, 12)
(20511, 65, 20, 8, 4)
(20512, 51, 7, 8, 72)
(20513, 3, 80, 6, 90)
(20514, 91, 20, 6, 52)
(20515, 4, 59, 8, 65)
(20516, 33, 89, 4, 32)
(20517, 76, 21, 6, 11)
(20518, 80, 14, 8, 44)
(20519, 61, 17, 6, 14)
(20520, 80, 21, 4, 69)
(20521, 90, 2, 4, 3)
(20522, 41, 97, 6, 75)
(20523, 45, 100, 6, 72)
(20524, 95, 50, 8, 38)
(20525, 76, 11, 8, 57)
(20526, 27, 92, 6, 2)
(20527, 76, 1, 8, 63)
(20528, 10, 75, 6, 69)
(20529, 32, 97, 4, 21)
(20530, 86, 1, 6, 44)
(20531, 48, 92, 4, 17)
(20532, 77, 21, 6, 3)
(20533, 57, 1, 6, 86)
(20534, 15, 80, 6, 23)
(20535, 92, 10, 6, 63)
(20536, 6, 91, 4, 13)
(20537, 92, 18, 4, 63)
(20538, 87, 31, 6, 29)
(20539, 56, 1, 4, 93)
(20540, 97, 31, 4, 97)
(20541, 92, 37, 8, 45)
(20542, 19, 84, 8, 59)
(20543, 31, 98, 4, 34)
(20544, 84, 9, 4, 76)
(20545, 4, 99, 6, 31)
(20546, 94, 30, 6, 53)
(20547, 100, 14, 4, 88)
(20548, 98, 3, 6, 44)
(20549, 72, 18, 4, 59)
(20550, 99, 44, 8, 25)
(20551, 38, 92, 6, 2)
(20552, 9, 74, 6, 6)
(20553, 88, 13, 4, 37)
(20554, 31, 99, 8, 84)
(20555, 4, 59, 8, 83)
(20556, 98, 3, 6, 66)
(20557, 26, 91, 8, 77)
(20558, 64, 19, 8, 86)
(20559, 33, 100, 6, 41)
(20560, 49, 91, 8, 97)
(20561, 13, 70, 8, 24)
(20562, 61, 18, 4, 60)
(20563, 33, 90, 4, 3)
(20564, 23, 88, 4, 28)
(20565, 88, 13, 8, 36)
(20566, 3, 68, 4, 77)
(20567, 72, 19, 8, 23)
(20568, 5, 100, 8, 86)
(20569, 37, 81, 4, 8)
(20570, 51, 9, 6, 5)
(20571, 99, 43, 4, 34)
(20572, 87, 22, 6, 63)
(20573, 14, 100, 8, 13)
(20574, 18, 73, 8, 32)
(20575, 46, 91, 4, 40)
(20576, 34, 100, 4, 16)
(20577, 11, 89, 8, 54)
(20578, 2, 97, 8, 1)
(20579, 4, 80, 6, 77)
(20580, 45, 100, 4, 21)
(20581, 83, 39, 6, 46)
(20582, 43, 99, 6, 38)
(20583, 81, 8, 8, 58)
(20584, 59, 1, 8, 6)
(20585, 67, 12, 4, 38)
(20586, 93, 19, 4, 34)
(20587, 33, 88, 4, 80)
(20588, 11, 100, 6, 19)
(20589, 67, 1, 6, 74)
(20590, 82, 40, 8, 91)
(20591, 67, 12, 6, 18)
(20592, 23, 88, 8, 76)
(20593, 84, 40, 4, 97)
(20594, 30, 92, 4, 85)
(20595, 4, 79, 8, 47)
(20596, 55, 10, 6, 8)
(20597, 54, 10, 6, 61)
(20598, 35, 90, 6, 19)
(20599, 50, 92, 6, 78)
(20600, 5, 80, 4, 54)
(20601, 61, 8, 6, 72)
(20602, 1, 56, 8, 72)
(20603, 26, 71, 4, 60)
(20604, 58, 2, 8, 4)
(20605, 48, 92, 6, 2)
(20606, 10, 83, 8, 54)
(20607, 74, 20, 6, 67)
(20608, 32, 87, 6, 22)
(20609, 44, 99, 6, 57)
(20610, 47, 91, 6, 76)
(20611, 18, 81, 6, 41)
(20612, 54, 10, 4, 60)
(20613, 40, 81, 4, 43)
(20614, 23, 80, 8, 44)
(20615, 75, 20, 6, 61)
(20616, 83, 28, 8, 29)
(20617, 6, 61, 4, 36)
(20618, 100, 21, 8, 18)
(20619, 21, 76, 4, 94)
(20620, 5, 60, 6, 32)
(20621, 20, 82, 4, 15)
(20622, 23, 89, 6, 26)
(20623, 60, 4, 8, 95)
(20624, 28, 72, 8, 83)
(20625, 54, 10, 6, 48)
(20626, 60, 1, 4, 13)
(20627, 81, 36, 8, 34)
(20628, 18, 82, 6, 50)
(20629, 56, 1, 4, 44)
(20630, 57, 2, 4, 68)
(20631, 74, 20, 6, 43)
(20632, 92, 18, 8, 28)
(20633, 55, 10, 8, 99)
(20634, 54, 9, 4, 63)
(20635, 11, 68, 6, 82)
(20636, 89, 14, 8, 18)
(20637, 7, 82, 8, 84)
(20638, 21, 76, 4, 55)
(20639, 56, 1, 8, 21)
(20640, 28, 93, 4, 8)
(20641, 66, 1, 4, 43)
(20642, 10, 51, 6, 35)
(20643, 78, 22, 6, 35)
(20644, 19, 82, 6, 56)
(20645, 15, 70, 6, 37)
(20646, 31, 90, 8, 70)
(20647, 36, 91, 6, 21)
(20648, 79, 12, 6, 89)
(20649, 14, 80, 4, 4)
(20650, 66, 11, 6, 3)
(20651, 8, 92, 4, 17)
(20652, 13, 89, 8, 79)
(20653, 10, 51, 4, 48)
(20654, 62, 10, 8, 28)
(20655, 90, 31, 8, 46)
(20656, 9, 52, 8, 83)
(20657, 57, 1, 4, 80)
(20658, 88, 3, 4, 17)
(20659, 87, 22, 6, 46)
(20660, 28, 82, 4, 55)
(20661, 97, 42, 8, 27)
(20662, 7, 81, 4, 47)
(20663, 18, 71, 8, 83)
(20664, 99, 2, 6, 13)
(20665, 85, 20, 6, 35)
(20666, 19, 94, 4, 82)
(20667, 11, 68, 8, 20)
(20668, 2, 88, 8, 59)
(20669, 76, 11, 4, 32)
(20670, 96, 11, 4, 14)
(20671, 26, 71, 6, 9)
(20672, 36, 81, 8, 21)
(20673, 31, 97, 8, 67)
(20674, 80, 11, 4, 20)
(20675, 38, 83, 8, 65)
(20676, 33, 88, 6, 89)
(20677, 37, 91, 8, 61)
(20678, 72, 17, 8, 91)
(20679, 1, 98, 4, 21)
(20680, 94, 50, 4, 36)
(20681, 83, 18, 8, 73)
(20682, 61, 19, 6, 32)
(20683, 16, 81, 4, 72)
(20684, 81, 6, 8, 34)
(20685, 43, 98, 6, 49)
(20686, 39, 83, 8, 36)
(20687, 31, 100, 8, 13)
(20688, 68, 13, 8, 23)
(20689, 54, 10, 8, 39)
(20690, 34, 89, 4, 93)
(20691, 13, 100, 8, 58)
(20692, 68, 2, 6, 74)
(20693, 43, 99, 4, 30)
(20694, 25, 80, 6, 86)
(20695, 51, 7, 4, 70)
(20696, 28, 71, 4, 79)
(20697, 13, 88, 8, 11)
(20698, 29, 81, 8, 63)
(20699, 38, 82, 6, 18)
(20700, 99, 33, 4, 33)
(20701, 53, 9, 6, 33)
(20702, 97, 22, 6, 75)
(20703, 28, 91, 8, 40)
(20704, 83, 8, 4, 5)
(20705, 87, 11, 8, 82)
(20706, 42, 97, 6, 56)
(20707, 73, 30, 6, 13)
(20708, 11, 99, 8, 22)
(20709, 96, 31, 6, 58)
(20710, 50, 92, 4, 43)
(20711, 26, 81, 8, 24)
(20712, 58, 2, 6, 64)
(20713, 97, 11, 6, 76)
(20714, 7, 62, 4, 30)
(20715, 85, 10, 4, 80)
(20716, 2, 89, 6, 77)
(20717, 98, 41, 4, 91)
(20718, 19, 82, 8, 82)
(20719, 9, 71, 4, 68)
(20720, 62, 17, 4, 51)
(20721, 43, 100, 4, 36)
(20722, 68, 11, 4, 98)
(20723, 12, 69, 8, 58)
(20724, 15, 80, 6, 25)
(20725, 69, 11, 6, 92)
(20726, 2, 87, 6, 59)
(20727, 1, 67, 6, 21)
(20728, 67, 1, 6, 7)
(20729, 34, 90, 4, 60)
(20730, 41, 97, 4, 80)
(20731, 14, 79, 6, 75)
(20732, 21, 88, 6, 17)
(20733, 88, 32, 4, 19)
(20734, 57, 2, 8, 13)
(20735, 42, 100, 6, 96)
(20736, 93, 40, 6, 36)
(20737, 84, 30, 8, 63)
(20738, 52, 9, 4, 73)
(20739, 49, 92, 8, 84)
(20740, 48, 93, 6, 43)
(20741, 95, 20, 8, 52)
(20742, 68, 3, 4, 93)
(20743, 28, 72, 4, 72)
(20744, 41, 99, 6, 58)
(20745, 79, 3, 8, 49)
(20746, 97, 2, 4, 87)
(20747, 90, 13, 6, 14)
(20748, 32, 98, 4, 57)
(20749, 63, 10, 4, 97)
(20750, 30, 95, 4, 79)
(20751, 68, 1, 6, 17)
(20752, 81, 8, 6, 32)
(20753, 27, 92, 8, 4)
(20754, 27, 71, 8, 27)
(20755, 77, 1, 6, 81)
(20756, 30, 95, 4, 70)
(20757, 24, 79, 8, 72)
(20758, 20, 64, 8, 55)
(20759, 97, 21, 8, 63)
(20760, 77, 2, 8, 81)
(20761, 63, 18, 8, 15)
(20762, 60, 3, 6, 28)
(20763, 22, 87, 8, 45)
(20764, 70, 4, 8, 62)
(20765, 10, 71, 6, 89)
(20766, 59, 1, 4, 66)
(20767, 36, 91, 6, 35)
(20768, 74, 10, 4, 12)
(20769, 95, 50, 4, 57)
(20770, 98, 21, 8, 34)
(20771, 21, 90, 6, 95)
(20772, 52, 9, 6, 75)
(20773, 88, 22, 8, 48)
(20774, 67, 11, 4, 36)
(20775, 67, 12, 4, 21)
(20776, 16, 61, 8, 62)
(20777, 58, 1, 8, 76)
(20778, 100, 2, 4, 54)
(20779, 7, 71, 4, 3)
(20780, 91, 37, 6, 90)
(20781, 49, 91, 8, 42)
(20782, 94, 19, 4, 87)
(20783, 13, 90, 8, 35)
(20784, 64, 19, 8, 40)
(20785, 61, 10, 6, 36)
(20786, 19, 64, 6, 97)
(20787, 49, 93, 4, 78)
(20788, 23, 90, 8, 5)
(20789, 1, 86, 4, 11)
(20790, 64, 10, 6, 66)
(20791, 38, 91, 4, 13)
(20792, 82, 40, 4, 13)
(20793, 94, 50, 8, 92)
(20794, 67, 12, 6, 45)
(20795, 7, 72, 6, 54)
(20796, 11, 96, 8, 64)
(20797, 4, 69, 4, 65)
(20798, 3, 100, 8, 27)
(20799, 77, 21, 8, 97)
(20800, 100, 42, 4, 3)
(20801, 75, 30, 6, 46)
(20802, 59, 2, 8, 13)
(20803, 27, 72, 6, 32)
(20804, 80, 21, 4, 76)
(20805, 82, 29, 4, 10)
(20806, 7, 51, 4, 68)
(20807, 8, 93, 6, 45)
(20808, 26, 91, 6, 64)
(20809, 80, 24, 8, 97)
(20810, 54, 9, 6, 5)
(20811, 35, 90, 8, 36)
(20812, 87, 12, 4, 28)
(20813, 60, 5, 6, 89)
(20814, 91, 37, 4, 5)
(20815, 44, 100, 8, 24)
(20816, 6, 51, 8, 82)
(20817, 80, 11, 4, 85)
(20818, 63, 10, 8, 42)
(20819, 81, 26, 4, 38)
(20820, 67, 1, 8, 85)
(20821, 96, 41, 6, 93)
(20822, 36, 91, 8, 99)
(20823, 73, 28, 8, 70)
(20824, 37, 92, 8, 44)
(20825, 20, 75, 6, 85)
(20826, 81, 26, 8, 56)
(20827, 69, 14, 6, 41)
(20828, 75, 20, 8, 92)
(20829, 56, 1, 4, 28)
(20830, 65, 20, 6, 31)
(20831, 17, 62, 8, 51)
(20832, 10, 62, 6, 16)
(20833, 27, 81, 6, 35)
(20834, 51, 6, 8, 39)
(20835, 61, 6, 8, 71)
(20836, 12, 88, 8, 24)
(20837, 36, 81, 6, 40)
(20838, 35, 90, 6, 60)
(20839, 39, 92, 4, 47)
(20840, 30, 81, 4, 98)
(20841, 25, 100, 6, 46)
(20842, 51, 10, 4, 39)
(20843, 18, 91, 8, 18)
(20844, 16, 91, 6, 79)
(20845, 63, 20, 6, 10)
(20846, 93, 49, 4, 38)
(20847, 84, 9, 6, 35)
(20848, 75, 20, 6, 68)
(20849, 9, 63, 4, 90)
(20850, 71, 7, 8, 26)
(20851, 93, 28, 8, 57)
(20852, 30, 84, 4, 2)
(20853, 2, 68, 6, 8)
(20854, 85, 30, 8, 36)
(20855, 14, 90, 8, 9)
(20856, 14, 90, 4, 6)
(20857, 100, 14, 4, 43)
(20858, 3, 99, 8, 49)
(20859, 57, 2, 6, 89)
(20860, 28, 82, 6, 73)
(20861, 71, 18, 8, 85)
(20862, 4, 60, 4, 76)
(20863, 85, 40, 6, 52)
(20864, 98, 43, 4, 55)
(20865, 16, 71, 6, 41)
(20866, 95, 30, 4, 40)
(20867, 90, 25, 4, 69)
(20868, 13, 88, 8, 41)
(20869, 61, 19, 4, 21)
(20870, 5, 80, 8, 5)
(20871, 27, 81, 6, 24)
(20872, 50, 91, 6, 79)
(20873, 31, 89, 4, 2)
(20874, 54, 9, 4, 3)
(20875, 64, 19, 8, 44)
(20876, 54, 9, 4, 77)
(20877, 36, 81, 6, 21)
(20878, 10, 54, 8, 73)
(20879, 88, 1, 8, 5)
(20880, 76, 21, 8, 30)
(20881, 69, 13, 8, 74)
(20882, 95, 30, 4, 61)
(20883, 77, 12, 8, 9)
(20884, 27, 72, 8, 37)
(20885, 97, 12, 6, 80)
(20886, 29, 94, 4, 53)
(20887, 23, 99, 6, 5)
(20888, 75, 20, 4, 24)
(20889, 80, 25, 6, 57)
(20890, 43, 100, 8, 67)
