#(id,from,to,speed,planTime)
(13904, 1721, 505, 6, 38)
(99861, 1949, 771, 14, 41)
(21428, 205, 1319, 12, 25)
(85307, 1299, 1439, 4, 49)
(48340, 1338, 1704, 8, 12)
(90128, 1352, 1260, 14, 17)
(37883, 1002, 1704, 12, 40)
(27428, 384, 1949, 6, 43)
(26581, 260, 1765, 16, 49)
(19354, 535, 105, 16, 4)
(28238, 1949, 698, 12, 39)
(31270, 96, 535, 12, 25)
(18343, 1076, 1687, 14, 26)
(54812, 1495, 788, 16, 24)
(26134, 801, 771, 4, 22)
(20642, 1077, 1704, 8, 17)
(73180, 1811, 771, 8, 9)
(34402, 658, 1352, 10, 11)
(24273, 1561, 174, 8, 23)
(54352, 801, 234, 16, 23)
(67208, 175, 1765, 6, 3)
(36271, 932, 136, 6, 8)
(37899, 1556, 1809, 12, 37)
(91912, 1541, 1260, 8, 28)
(34030, 1260, 339, 12, 44)
(52445, 1937, 1070, 16, 26)
(54229, 173, 1319, 8, 21)
(41040, 451, 1793, 14, 40)
(61841, 25, 384, 8, 38)
(69580, 1949, 384, 10, 31)
(19704, 713, 1023, 8, 32)
(28792, 384, 1366, 12, 27)
(22508, 1957, 1456, 10, 37)
(47022, 839, 327, 12, 48)
(53566, 1855, 1686, 6, 41)
(76366, 1177, 327, 10, 11)
(58014, 1795, 1289, 8, 47)
(36792, 1811, 505, 8, 25)
(45154, 1446, 1586, 14, 20)
(26433, 416, 404, 8, 46)
(62429, 136, 49, 8, 24)
(50904, 1796, 718, 8, 27)
(42069, 1761, 1140, 6, 34)
(79498, 1686, 1689, 4, 39)
(55663, 983, 96, 4, 45)
(64049, 181, 996, 10, 37)
(19894, 658, 384, 8, 14)
(62396, 1314, 1833, 14, 47)
(49010, 363, 1957, 6, 15)
(35720, 1054, 1957, 14, 44)
(59522, 153, 1689, 8, 28)
(82347, 1855, 1809, 14, 31)
(78907, 1811, 1319, 4, 29)
(39531, 1831, 1793, 16, 2)
(96399, 698, 1687, 10, 33)
(31271, 384, 996, 12, 33)
(37401, 1846, 224, 12, 49)
(64863, 1949, 384, 14, 19)
(17069, 1289, 1070, 8, 2)
(14299, 607, 1319, 8, 49)
(39840, 294, 1957, 14, 48)
(82111, 224, 96, 10, 36)
(61856, 100, 996, 16, 4)
(23225, 1077, 535, 6, 15)
(107060, 869, 1319, 14, 38)
(79579, 1697, 1439, 10, 5)
(19770, 1023, 1217, 8, 29)
(100467, 1816, 1876, 12, 48)
(26502, 472, 7, 14, 12)
(18363, 33, 1767, 10, 47)
(101883, 363, 718, 8, 8)
(81298, 1628, 1586, 14, 7)
(35855, 1697, 698, 4, 41)
(42542, 839, 384, 4, 44)
(57611, 49, 1315, 12, 27)
(59789, 482, 1260, 6, 36)
(32943, 618, 1157, 8, 18)
(17412, 1767, 229, 6, 22)
(62282, 788, 718, 6, 35)
(34916, 1289, 1796, 14, 40)
(28702, 811, 1157, 14, 15)
(18608, 1803, 1334, 4, 2)
(57318, 839, 327, 4, 47)
(99231, 1229, 100, 14, 43)
(54396, 100, 1687, 10, 49)
(31044, 1766, 173, 12, 46)
(66278, 540, 234, 10, 25)
(98352, 196, 658, 4, 45)
(67500, 482, 1269, 6, 41)
(66174, 1586, 1687, 4, 11)
(57017, 599, 1334, 14, 17)
(48296, 698, 801, 6, 35)
(69769, 1766, 859, 12, 24)
(84206, 1795, 1816, 16, 33)
(28422, 1833, 1957, 10, 20)
(32516, 1439, 229, 10, 46)
(43067, 1556, 451, 8, 44)
(90716, 1295, 1446, 12, 23)
(102918, 698, 801, 16, 29)
(43226, 1561, 859, 12, 26)
(89796, 1816, 1338, 16, 20)
(22678, 339, 1140, 12, 27)
(23617, 517, 1556, 16, 1)
(82047, 1678, 7, 8, 41)
(36969, 229, 1570, 6, 31)
(29296, 92, 463, 12, 10)
(71171, 1876, 1803, 10, 34)
(27956, 1697, 1541, 16, 13)
(42837, 819, 136, 14, 6)
(107238, 1697, 771, 8, 13)
(97918, 105, 92, 14, 20)
(62200, 713, 1023, 8, 19)
(22298, 698, 1697, 6, 45)
(33914, 852, 535, 14, 37)
(63785, 449, 718, 4, 8)
(24746, 49, 1704, 16, 48)
(45761, 229, 1766, 16, 37)
(11372, 1543, 1446, 14, 18)
(73048, 100, 1140, 6, 44)
(98190, 607, 1319, 14, 28)
(78980, 678, 588, 10, 20)
(59686, 500, 1957, 6, 16)
(100115, 839, 384, 4, 46)
(90896, 713, 1023, 10, 36)
(80938, 1638, 1502, 8, 38)
(45064, 1793, 49, 12, 33)
(68368, 1070, 1957, 4, 14)
(42617, 1197, 658, 14, 41)
(106458, 1230, 870, 6, 31)
(47619, 229, 1767, 12, 43)
(21139, 363, 718, 10, 1)
(59183, 788, 1793, 10, 14)
(20325, 1766, 859, 8, 11)
(18613, 315, 251, 6, 9)
(78443, 1704, 1686, 14, 15)
(38715, 869, 384, 4, 14)
(77847, 25, 1761, 16, 30)
(12637, 181, 1687, 12, 43)
(45248, 932, 1502, 8, 8)
(81910, 996, 1761, 16, 34)
(53304, 1314, 1070, 12, 10)
(32736, 1076, 1177, 4, 28)
(34701, 796, 801, 6, 12)
(81109, 391, 1023, 10, 40)
(57362, 234, 33, 8, 28)
(16328, 1678, 7, 10, 12)
(74649, 1803, 1876, 4, 47)
(68448, 810, 92, 14, 47)
(18650, 43, 1586, 14, 49)
(23358, 1121, 1796, 4, 8)
(59291, 1628, 100, 6, 1)
(92556, 92, 1227, 8, 42)
(109169, 942, 7, 6, 36)
(96900, 1023, 1556, 10, 24)
(107931, 599, 1334, 16, 36)
(13320, 1157, 1570, 4, 3)
(90962, 1140, 339, 16, 3)
(27539, 33, 1214, 8, 35)
(66427, 92, 96, 6, 29)
(46217, 1816, 870, 12, 10)
(108509, 1697, 482, 14, 5)
(81939, 771, 540, 14, 19)
(13326, 859, 1076, 16, 22)
(39994, 713, 1023, 14, 1)
(62662, 339, 1949, 8, 43)
(101845, 840, 1157, 12, 44)
(42190, 1446, 1561, 14, 7)
(79578, 870, 1816, 6, 49)
(15843, 1937, 1876, 12, 4)
(53813, 1721, 1197, 16, 1)
(55367, 1876, 1937, 10, 21)
(33620, 810, 1495, 6, 9)
(101705, 1761, 996, 8, 45)
(54504, 1638, 1793, 14, 43)
(94816, 1949, 100, 8, 6)
(52090, 1626, 1229, 16, 25)
(71013, 244, 384, 12, 23)
(34294, 1331, 1273, 10, 45)
(63956, 1721, 1319, 14, 43)
(64813, 1957, 404, 10, 34)
(106284, 1991, 1721, 16, 18)
(63576, 1230, 302, 14, 42)
(47366, 1214, 996, 10, 41)
(62815, 1765, 540, 16, 16)
(74929, 607, 1319, 6, 30)
(10870, 1704, 1795, 14, 44)
(63423, 852, 1556, 16, 41)
(25831, 869, 384, 6, 11)
(95358, 588, 678, 10, 26)
(105033, 1538, 7, 10, 19)
(34135, 1937, 1070, 16, 30)
(84599, 1846, 759, 8, 38)
(79347, 1217, 1023, 12, 46)
(62479, 1273, 315, 12, 45)
(53866, 1331, 1070, 16, 29)
(35823, 294, 1957, 14, 28)
(43397, 1352, 1299, 12, 14)
(55033, 819, 718, 6, 20)
(20155, 174, 234, 4, 3)
(83464, 1937, 1796, 16, 6)
(95799, 870, 718, 6, 2)
(24678, 954, 229, 10, 31)
(10322, 811, 1260, 6, 28)
(18964, 1217, 1334, 6, 14)
(94442, 1273, 1957, 14, 47)
(108566, 1686, 1793, 14, 26)
(50537, 416, 463, 14, 38)
(14608, 1937, 1334, 10, 15)
(42524, 1678, 7, 14, 45)
(82788, 1628, 1586, 4, 15)
(59612, 1352, 1260, 8, 7)
(44855, 870, 718, 4, 14)
(38325, 1793, 1686, 14, 39)
(66814, 1556, 1334, 6, 37)
(24195, 1197, 801, 16, 49)
(21665, 1876, 1314, 10, 2)
(35637, 1545, 49, 8, 42)
(44404, 1023, 678, 4, 38)
(107372, 1186, 505, 16, 43)
(26280, 1334, 1217, 12, 11)
(96332, 472, 7, 6, 48)
(83855, 599, 1334, 10, 43)
(19854, 391, 404, 4, 22)
(48760, 1937, 1796, 4, 2)
(27189, 153, 1556, 14, 30)
(78206, 983, 1023, 6, 32)
(77926, 1070, 535, 14, 39)
(34396, 1816, 451, 16, 42)
(21713, 1076, 859, 8, 17)
(25605, 1319, 839, 8, 5)
(84421, 594, 1319, 10, 32)
(90255, 175, 1319, 10, 25)
(64849, 810, 1704, 12, 2)
(26590, 25, 771, 16, 36)
(38920, 1227, 1855, 6, 34)
(63282, 1331, 302, 10, 42)
(90478, 472, 7, 16, 9)
(97619, 517, 1556, 12, 36)
(62117, 1547, 1704, 16, 4)
(80176, 25, 1761, 14, 31)
(16129, 1678, 7, 10, 16)
(99165, 1539, 1704, 14, 45)
(32359, 1157, 1541, 10, 24)
(39421, 175, 1319, 12, 32)
(52004, 759, 819, 4, 28)
(79161, 870, 136, 8, 18)
(31724, 698, 1949, 8, 29)
(92103, 1721, 327, 8, 14)
(16908, 1796, 1957, 14, 22)
(109057, 153, 1957, 16, 14)
(26147, 819, 1957, 10, 42)
(82335, 153, 1957, 16, 5)
(41004, 1547, 1793, 8, 19)
(22774, 1352, 7, 4, 34)
(89844, 1273, 1314, 4, 29)
(60522, 1140, 100, 10, 32)
(83240, 713, 1023, 14, 9)
(21271, 839, 384, 16, 48)
(90182, 1157, 100, 8, 19)
(61139, 1003, 996, 8, 41)
(55787, 1697, 1439, 12, 42)
(59736, 1121, 1334, 4, 8)
(34505, 1456, 1957, 8, 27)
(81699, 788, 1837, 4, 28)
(67190, 1721, 771, 6, 47)
(30896, 1318, 1991, 12, 43)
(44210, 1626, 996, 16, 27)
(52822, 500, 1957, 12, 10)
(50126, 540, 234, 4, 15)
(25045, 869, 384, 16, 30)
(80520, 1793, 404, 12, 40)
(13129, 1592, 505, 10, 43)
(107555, 1289, 1876, 14, 20)
(37226, 28, 96, 4, 22)
(18719, 1140, 1761, 4, 21)
(36035, 1831, 1793, 8, 19)
(45446, 1077, 1957, 10, 9)
(42814, 1953, 49, 6, 6)
(10157, 136, 1334, 8, 17)
(77941, 1547, 1793, 16, 12)
(21513, 1331, 788, 6, 7)
(22021, 810, 1816, 10, 28)
(96794, 339, 534, 10, 48)
(81115, 205, 1319, 16, 27)
(17394, 788, 1816, 14, 13)
(39581, 1816, 1833, 16, 4)
(61173, 1556, 810, 4, 20)
(65067, 363, 1331, 4, 14)
(107022, 1140, 482, 10, 15)
(54797, 811, 1260, 8, 20)
(56237, 1331, 105, 16, 49)
(77627, 1767, 33, 10, 27)
(55276, 330, 1023, 14, 41)
(44920, 540, 327, 14, 12)
(75646, 1495, 588, 16, 34)
(15156, 1761, 1260, 6, 44)
(60268, 718, 810, 4, 4)
(94285, 1937, 1334, 10, 36)
(11933, 49, 416, 10, 32)
(66201, 819, 718, 14, 20)
(52812, 588, 1556, 8, 31)
(103204, 105, 1957, 4, 32)
(66495, 1816, 1023, 14, 25)
(105253, 1689, 1023, 16, 17)
(20956, 451, 1855, 14, 35)
(94657, 1295, 7, 8, 37)
(105292, 840, 7, 8, 49)
(65064, 788, 1816, 4, 36)
(109019, 1538, 7, 10, 48)
(45791, 96, 1556, 14, 24)
(54814, 869, 1319, 8, 27)
(32308, 796, 859, 6, 5)
(80603, 1953, 1334, 14, 27)
(99893, 607, 771, 16, 32)
(20440, 1002, 1704, 16, 27)
(73749, 28, 588, 6, 30)
(63612, 173, 1766, 8, 13)
(12658, 1678, 7, 16, 20)
(85463, 302, 1957, 4, 10)
(102931, 196, 1157, 12, 18)
(47353, 1003, 859, 16, 26)
(84256, 1319, 1811, 10, 31)
(50170, 234, 175, 4, 37)
(60316, 33, 1197, 12, 17)
(31633, 416, 463, 6, 31)
(89366, 1876, 1289, 10, 42)
(35980, 1331, 1846, 4, 33)
(106868, 1570, 7, 8, 41)
(44637, 1186, 1766, 14, 9)
(61429, 1831, 1816, 4, 43)
(107142, 327, 229, 12, 3)
(22401, 1556, 852, 4, 49)
(17065, 327, 1697, 12, 37)
(93526, 1570, 1687, 16, 22)
(70539, 1439, 1318, 12, 24)
(75720, 1293, 1876, 6, 16)
(55892, 1003, 1177, 6, 29)
(24786, 505, 173, 10, 19)
(96438, 43, 1319, 6, 38)
(88556, 1315, 1334, 8, 8)
(52104, 540, 100, 14, 36)
(23197, 1230, 870, 14, 24)
(96201, 1054, 1957, 16, 27)
(56912, 801, 1765, 14, 17)
(64635, 505, 1157, 12, 9)
(90168, 594, 327, 14, 29)
(47419, 491, 1023, 14, 13)
(109683, 330, 1023, 6, 6)
(23626, 1545, 1023, 4, 40)
(100370, 1592, 505, 14, 41)
(78645, 811, 7, 10, 23)
(34488, 1586, 229, 14, 14)
(51601, 1796, 1937, 6, 4)
(44872, 416, 49, 4, 11)
(35138, 535, 1833, 14, 36)
(90346, 1495, 1023, 14, 39)
(63299, 852, 1957, 8, 49)
(54792, 1765, 1949, 12, 20)
(84939, 1054, 136, 8, 44)
(26274, 1816, 1876, 6, 37)
(101717, 1678, 7, 6, 31)
(24542, 25, 1214, 12, 40)
(32350, 1796, 1937, 6, 4)
(106230, 182, 1157, 4, 21)
(66595, 811, 1157, 6, 44)
(98608, 1793, 1547, 6, 21)
(63237, 658, 384, 14, 43)
(42270, 1318, 1765, 12, 2)
(65079, 463, 1043, 4, 34)
(93120, 1628, 384, 10, 20)
(85007, 1070, 599, 12, 48)
(27432, 517, 1957, 10, 20)
(88341, 1295, 7, 8, 16)
(57319, 801, 1761, 14, 2)
(65984, 43, 1319, 16, 18)
(58439, 811, 1157, 6, 16)
(80537, 33, 698, 16, 24)
(27630, 1628, 100, 6, 14)
(98192, 859, 1214, 14, 40)
(26624, 1314, 588, 12, 8)
(35793, 337, 1334, 8, 27)
(39736, 1545, 1023, 14, 6)
(90573, 1638, 1331, 16, 28)
(37809, 175, 1439, 12, 29)
(105289, 1809, 1495, 12, 41)
(49476, 260, 1765, 4, 36)
(38518, 1937, 1070, 12, 30)
(100523, 1767, 801, 8, 39)
(73843, 1570, 1687, 16, 40)
(11354, 870, 136, 4, 8)
(31068, 244, 100, 10, 36)
(15089, 33, 771, 12, 40)
(57966, 1334, 1704, 16, 3)
(79586, 1502, 105, 8, 12)
(43258, 1803, 1023, 14, 30)
(23657, 416, 1023, 12, 5)
(48259, 1626, 534, 4, 43)
(56870, 1855, 1876, 12, 3)
(80560, 1338, 1314, 4, 16)
(51692, 224, 1273, 14, 3)
(63142, 482, 801, 10, 43)
(34347, 1949, 1586, 12, 6)
(44264, 1545, 1023, 14, 18)
(48616, 1495, 96, 8, 17)
(17686, 859, 1761, 4, 17)
(19663, 1269, 384, 8, 23)
(84686, 1592, 1197, 8, 1)
(91061, 1561, 174, 4, 3)
(75713, 1538, 1446, 14, 9)
(81724, 1002, 1957, 8, 9)
(76169, 181, 1446, 6, 32)
(71068, 302, 1289, 8, 35)
(86410, 1951, 463, 14, 23)
(59349, 942, 859, 16, 26)
(70180, 1495, 1023, 10, 34)
(25843, 996, 771, 6, 47)
(20411, 1793, 1456, 10, 3)
(12711, 658, 505, 12, 11)
(13803, 618, 1260, 12, 33)
(91391, 1334, 1289, 14, 29)
(68887, 7, 1439, 4, 5)
(53768, 136, 302, 6, 7)
(20081, 1003, 996, 6, 13)
(80675, 251, 1957, 4, 23)
(96152, 1076, 859, 10, 6)
(67305, 234, 1299, 12, 37)
(63306, 1495, 302, 12, 27)
(71144, 1070, 136, 12, 26)
(88488, 1295, 801, 10, 47)
(95868, 7, 1352, 6, 40)
(70068, 1547, 1704, 14, 41)
(94437, 1318, 1766, 16, 9)
(54475, 1318, 505, 6, 40)
(61320, 1338, 1704, 14, 22)
(91910, 174, 339, 14, 24)
(73225, 1628, 1586, 4, 31)
(52059, 1678, 7, 12, 6)
(32750, 1795, 1957, 4, 38)
(75050, 1686, 1556, 14, 29)
(52026, 451, 1704, 12, 1)
(16855, 315, 1876, 14, 6)
(29742, 607, 771, 6, 43)
(99789, 1837, 1833, 10, 46)
(17104, 1459, 1070, 6, 5)
(81548, 182, 1157, 12, 41)
(108280, 1319, 607, 14, 20)
(56453, 1721, 618, 10, 46)
(95207, 1697, 1766, 8, 13)
(106032, 1352, 658, 10, 48)
(31064, 932, 1957, 14, 21)
(16719, 869, 384, 16, 9)
(96482, 416, 404, 14, 47)
(92497, 983, 96, 16, 1)
(84092, 327, 25, 16, 18)
(106329, 416, 1023, 4, 4)
(99103, 28, 1227, 12, 30)
(71138, 1809, 28, 16, 13)
(34163, 1721, 1991, 10, 37)
(18844, 1319, 689, 4, 48)
(12127, 839, 384, 4, 47)
(76176, 92, 49, 8, 21)
(53156, 1638, 1704, 8, 7)
(62201, 1793, 404, 16, 9)
(68789, 1502, 819, 4, 29)
(57476, 1077, 1289, 12, 45)
(57452, 1002, 1957, 4, 30)
(36788, 689, 1319, 6, 21)
(59542, 942, 801, 6, 2)
(14334, 1338, 1704, 6, 42)
(97378, 449, 92, 6, 25)
(92036, 92, 404, 14, 6)
(99905, 337, 105, 10, 24)
(66533, 173, 1765, 6, 19)
(42674, 1628, 1586, 16, 30)
(96037, 1043, 1334, 10, 22)
(105674, 96, 491, 8, 39)
(61225, 1269, 327, 10, 29)
(44105, 698, 1687, 4, 4)
(91290, 96, 92, 14, 39)
(97417, 28, 463, 14, 24)
(21182, 174, 1766, 16, 3)
(55044, 28, 1334, 16, 33)
(46069, 607, 1319, 4, 38)
(82359, 1318, 384, 14, 8)
(75642, 451, 535, 10, 40)
(34744, 1070, 224, 16, 37)
(72217, 1570, 1687, 6, 48)
(88768, 1539, 1289, 8, 34)
(91838, 1070, 1314, 4, 10)
(85518, 234, 1177, 14, 33)
(89064, 1314, 49, 16, 30)
(38885, 451, 718, 14, 46)
(95293, 932, 1957, 14, 39)
(13704, 869, 1319, 6, 26)
(109954, 801, 942, 4, 13)
(51882, 1545, 49, 12, 42)
(59227, 607, 1319, 4, 29)
(26213, 1556, 1227, 12, 36)
(77393, 1957, 1638, 12, 23)
(85954, 942, 801, 16, 48)
(59368, 205, 1319, 4, 11)
(106810, 1951, 49, 12, 18)
(37501, 810, 1556, 4, 26)
(16764, 181, 1446, 8, 30)
(58214, 315, 1070, 14, 7)
(21318, 404, 1704, 4, 14)
(40540, 153, 1957, 10, 41)
(85329, 1299, 1561, 8, 11)
(44539, 1186, 505, 4, 17)
(15113, 852, 535, 12, 10)
(14107, 1197, 175, 6, 43)
(22857, 1547, 1793, 12, 29)
(26484, 472, 859, 14, 5)
(61423, 811, 1260, 16, 37)
(63388, 1547, 1957, 16, 10)
(83791, 796, 801, 8, 9)
(33732, 517, 1556, 4, 22)
(60810, 1951, 49, 6, 34)
(60903, 996, 327, 12, 33)
(48992, 482, 1446, 12, 42)
(58211, 33, 482, 4, 35)
(71379, 540, 384, 6, 32)
(70076, 1816, 1795, 10, 31)
(68542, 1314, 105, 16, 40)
(34935, 618, 7, 16, 39)
(82375, 517, 535, 6, 11)
(57517, 182, 1697, 6, 48)
(96345, 1214, 1269, 8, 49)
(16440, 1678, 7, 16, 40)
(82798, 1319, 1811, 8, 7)
(35085, 234, 1687, 10, 13)
(70914, 1227, 1289, 4, 13)
(43259, 594, 771, 8, 3)
(68577, 1214, 1140, 8, 32)
(55400, 1495, 1227, 10, 46)
(93624, 658, 1541, 12, 43)
(92959, 1227, 1855, 4, 31)
(70049, 932, 136, 16, 22)
(63637, 260, 1765, 14, 6)
(77181, 1767, 33, 4, 9)
(38966, 49, 491, 4, 21)
(26761, 337, 105, 16, 48)
(78041, 43, 1761, 14, 14)
(28542, 451, 92, 14, 16)
(20700, 1177, 1761, 6, 42)
(105142, 315, 1796, 10, 34)
(23334, 1833, 1704, 16, 25)
(48544, 1704, 302, 6, 37)
(69293, 839, 771, 12, 9)
(60526, 1697, 1767, 16, 33)
(57612, 1295, 801, 10, 46)
(94509, 7, 1543, 8, 25)
(69350, 1433, 771, 4, 49)
(49389, 869, 384, 6, 16)
(106338, 1140, 100, 16, 10)
(24338, 1338, 1230, 14, 42)
(106179, 234, 594, 8, 9)
(56673, 416, 49, 8, 31)
(49916, 599, 1334, 12, 41)
(47505, 1541, 1177, 6, 41)
(37586, 1217, 1334, 8, 11)
(87693, 1002, 1704, 16, 22)
(75832, 1260, 1197, 12, 28)
(101998, 718, 1023, 6, 19)
(19060, 1687, 327, 6, 44)
(75460, 482, 33, 10, 37)
(52304, 1456, 1704, 16, 42)
(65266, 1273, 1314, 12, 4)
(81267, 1816, 404, 6, 21)
(97076, 174, 505, 16, 48)
(16825, 1547, 718, 4, 49)
(65997, 327, 1721, 16, 27)
(69144, 105, 1043, 6, 26)
(61183, 1626, 7, 8, 1)
(82756, 205, 1319, 16, 18)
(74608, 1186, 505, 10, 24)
(102734, 1833, 1293, 10, 28)
(57289, 1366, 100, 14, 19)
(46294, 588, 1704, 6, 4)
(48331, 391, 1686, 14, 3)
(78016, 205, 1319, 6, 3)
(92815, 1319, 25, 12, 19)
(53372, 1846, 1502, 14, 30)
(83620, 713, 1023, 6, 32)
(43588, 1002, 1957, 14, 18)
(102731, 607, 771, 8, 6)
(17651, 251, 1957, 10, 35)
(24001, 1502, 1833, 14, 24)
(78622, 327, 25, 16, 22)
(42555, 954, 1260, 12, 39)
(56369, 1570, 1260, 4, 9)
(47935, 416, 1023, 16, 6)
(15718, 535, 302, 12, 48)
(32814, 594, 771, 14, 14)
(26758, 996, 1295, 6, 11)
(87774, 43, 1761, 4, 21)
(40946, 801, 1761, 4, 17)
(34012, 1686, 718, 12, 27)
(43080, 954, 1157, 10, 28)
(107198, 1121, 1070, 14, 34)
(30552, 599, 1023, 12, 2)
(34589, 337, 105, 14, 31)
(37484, 1002, 1704, 4, 8)
(66871, 463, 491, 10, 23)
(20686, 327, 594, 14, 26)
(44516, 1543, 1687, 14, 32)
(63291, 451, 1289, 6, 8)
(37820, 1539, 1289, 10, 47)
(93116, 870, 1837, 14, 24)
(89277, 1077, 535, 4, 15)
(10932, 391, 49, 14, 19)
(77934, 1459, 1334, 10, 43)
(101310, 339, 1177, 10, 26)
(52319, 391, 1023, 16, 29)
(99241, 1686, 1953, 4, 26)
(57883, 1318, 1319, 16, 27)
(10221, 1186, 1319, 12, 20)
(18808, 1229, 1586, 4, 37)
(22983, 1331, 363, 6, 7)
(37587, 404, 718, 16, 23)
(68942, 1951, 49, 14, 29)
(66214, 1539, 1704, 12, 14)
(102878, 1229, 100, 10, 23)
(30859, 534, 327, 10, 35)
(15291, 788, 718, 4, 13)
(38833, 25, 181, 14, 23)
(93744, 1439, 229, 10, 7)
(70392, 759, 1876, 12, 21)
(16812, 1538, 7, 4, 14)
(60378, 771, 1697, 8, 28)
(24453, 1626, 1229, 12, 19)
(85988, 1951, 1023, 8, 21)
(33961, 1686, 391, 14, 33)
(52328, 1949, 1586, 6, 47)
(41824, 996, 181, 4, 30)
(95846, 330, 1023, 14, 13)
(93402, 1433, 1765, 16, 29)
(37517, 1043, 105, 8, 15)
(30206, 1991, 658, 14, 44)
(62884, 229, 1197, 8, 27)
(34197, 689, 100, 16, 5)
(61218, 534, 942, 12, 33)
(24512, 1833, 535, 8, 20)
(87890, 1502, 1876, 16, 25)
(63307, 1953, 1686, 16, 33)
(48155, 1704, 810, 8, 27)
(89144, 294, 718, 6, 27)
(37203, 1269, 1541, 14, 20)
(95008, 1334, 599, 12, 13)
(103102, 1502, 302, 10, 27)
(73446, 1269, 665, 12, 18)
(16443, 1352, 7, 6, 6)
(60855, 588, 1957, 4, 40)
(10888, 1197, 1318, 16, 19)
(27095, 1937, 1796, 12, 5)
(83046, 302, 1704, 12, 10)
(24928, 181, 801, 16, 13)
(103696, 1043, 1070, 10, 20)
(100508, 260, 1319, 14, 5)
(57934, 1295, 7, 16, 19)
(51454, 599, 1023, 6, 9)
(86559, 500, 1957, 10, 22)
(90037, 859, 384, 10, 18)
(19515, 1314, 870, 12, 24)
(54503, 1837, 1876, 8, 26)
(70478, 1796, 1289, 16, 8)
(103724, 302, 1043, 6, 16)
(101218, 1366, 327, 6, 42)
(95897, 1293, 1334, 6, 20)
(12879, 229, 1214, 12, 14)
(80026, 588, 1293, 8, 44)
(103592, 181, 7, 14, 6)
(86743, 7, 840, 12, 27)
(35780, 1077, 535, 16, 30)
(66783, 1260, 339, 14, 29)
(38305, 229, 327, 4, 33)
(17211, 1796, 224, 16, 8)
(63542, 174, 1319, 8, 7)
(23997, 1121, 1334, 6, 36)
(80223, 92, 810, 12, 46)
(83478, 588, 1816, 8, 8)
(47239, 1833, 1803, 8, 11)
(37628, 384, 869, 4, 15)
(42339, 337, 404, 8, 33)
(58919, 1586, 43, 14, 34)
(31284, 416, 1023, 10, 23)
(93603, 1678, 7, 10, 8)
(100592, 759, 819, 12, 44)
(35130, 1140, 1761, 14, 11)
(20427, 1214, 1260, 12, 47)
(38204, 315, 1023, 4, 18)
(86695, 1433, 1319, 4, 41)
(19950, 182, 229, 6, 33)
(49908, 1456, 1837, 8, 10)
(13138, 451, 1289, 4, 11)
(102980, 416, 463, 12, 16)
(87041, 859, 1586, 10, 32)
(74856, 251, 136, 8, 35)
(82028, 1459, 1876, 6, 39)
(81793, 505, 260, 14, 16)
(11386, 136, 1273, 16, 26)
(10417, 1023, 1230, 16, 27)
(82052, 1186, 1765, 12, 45)
(51317, 1076, 1260, 8, 29)
(106051, 1592, 327, 14, 25)
(32575, 1816, 1686, 12, 34)
(67894, 1626, 996, 6, 43)
(29031, 1545, 1023, 6, 24)
(20218, 811, 1260, 4, 17)
(107474, 244, 384, 16, 41)
(34516, 1077, 1704, 10, 44)
(76039, 244, 1319, 14, 8)
(45870, 1570, 1157, 16, 12)
(103149, 100, 801, 16, 4)
(95290, 713, 1023, 12, 1)
(60865, 472, 1446, 4, 31)
(38062, 1766, 174, 4, 7)
(31610, 1293, 1876, 14, 2)
(49786, 1446, 1586, 10, 36)
(30955, 1260, 1197, 16, 43)
(23356, 153, 1953, 4, 36)
(55077, 942, 1446, 4, 11)
(84545, 1177, 1439, 4, 20)
(48589, 33, 505, 14, 11)
(22806, 449, 1816, 16, 27)
(60532, 28, 49, 12, 37)
(77325, 713, 1023, 14, 26)
(11822, 1697, 1541, 12, 38)
(46280, 540, 698, 10, 41)
(107114, 689, 1319, 16, 32)
(37485, 196, 1260, 4, 39)
(38144, 1043, 588, 16, 41)
(86846, 1837, 1334, 14, 5)
(50747, 1704, 1846, 16, 16)
(78539, 1721, 234, 10, 36)
(44893, 1054, 718, 16, 10)
(79033, 1628, 1586, 12, 39)
(16645, 1628, 1586, 6, 21)
(101247, 1217, 1023, 12, 37)
(49807, 1003, 859, 4, 32)
(66898, 942, 859, 4, 45)
(65917, 1495, 49, 4, 26)
(109233, 718, 1796, 14, 40)
(23609, 540, 1319, 6, 20)
(35303, 404, 1689, 8, 20)
(27381, 1459, 1070, 6, 24)
(42996, 482, 859, 4, 47)
(39338, 1318, 234, 10, 1)
(30291, 196, 658, 16, 20)
(58857, 153, 1556, 6, 48)
(46537, 1837, 1796, 10, 20)
(63800, 1318, 1197, 4, 8)
(48124, 658, 505, 8, 46)
(86365, 942, 1446, 4, 2)
(58499, 954, 1446, 10, 25)
(79626, 92, 1227, 16, 35)
(56310, 859, 1295, 14, 29)
(100066, 788, 1289, 12, 19)
(65191, 1319, 1721, 4, 30)
(28165, 870, 1230, 4, 14)
(46761, 337, 49, 14, 24)
(87406, 678, 1070, 10, 32)
(26026, 482, 33, 16, 6)
(109315, 416, 404, 10, 46)
(14216, 1876, 759, 6, 33)
(54358, 1570, 7, 8, 34)
(54403, 942, 7, 12, 48)
(18905, 665, 1446, 8, 30)
(47368, 840, 1157, 8, 24)
(52954, 534, 1761, 6, 36)
(28024, 1331, 1023, 16, 45)
(30176, 954, 1687, 10, 9)
(19500, 771, 996, 12, 2)
