#(id,from,to,speed,planTime)
(12104, 8, 55, 8, 9)
(12105, 46, 14, 8, 6)
(12106, 42, 3, 8, 3)
(12107, 44, 12, 8, 1)
(12108, 33, 1, 6, 9)
(12109, 55, 17, 2, 8)
(12110, 29, 61, 6, 4)
(12111, 32, 64, 6, 2)
(12112, 53, 17, 4, 6)
(12113, 32, 64, 6, 9)
(12114, 58, 13, 4, 1)
(12115, 47, 15, 2, 5)
(12116, 19, 55, 8, 7)
(12117, 54, 6, 6, 2)
(12118, 5, 52, 2, 10)
(12119, 43, 6, 8, 1)
(12120, 12, 61, 4, 2)
(12121, 43, 11, 4, 2)
(12122, 3, 45, 4, 10)
(12123, 4, 40, 2, 3)
(12124, 17, 52, 8, 3)
(12125, 39, 2, 6, 10)
(12126, 29, 61, 8, 6)
(12127, 42, 2, 6, 6)
(12128, 28, 64, 6, 2)
(12129, 20, 54, 8, 10)
(12130, 37, 4, 8, 5)
(12131, 23, 64, 4, 5)
(12132, 1, 39, 8, 10)
(12133, 51, 2, 6, 8)
(12134, 25, 63, 4, 10)
(12135, 31, 63, 2, 5)
(12136, 7, 59, 8, 7)
(12137, 22, 54, 4, 7)
(12138, 4, 51, 6, 7)
(12139, 11, 61, 4, 10)
(12140, 30, 63, 8, 8)
(12141, 34, 2, 6, 9)
(12142, 46, 6, 6, 6)
(12143, 43, 1, 2, 8)
(12144, 12, 52, 4, 3)
(12145, 50, 2, 2, 3)
(12146, 26, 59, 8, 7)
(12147, 31, 63, 2, 6)
(12148, 39, 3, 4, 4)
(12149, 52, 11, 8, 7)
(12150, 46, 14, 6, 4)
(12151, 22, 59, 2, 7)
(12152, 57, 25, 4, 6)
(12153, 63, 19, 2, 5)
(12154, 35, 2, 8, 6)
(12155, 64, 4, 8, 9)
(12156, 55, 7, 8, 5)
(12157, 50, 5, 8, 5)
(12158, 36, 2, 8, 7)
(12159, 8, 41, 4, 3)
(12160, 28, 60, 2, 2)
(12161, 8, 63, 2, 9)
(12162, 17, 53, 2, 10)
(12163, 19, 54, 2, 10)
(12164, 11, 59, 4, 2)
(12165, 63, 6, 4, 6)
(12166, 38, 2, 4, 10)
(12167, 19, 57, 4, 3)
(12168, 21, 58, 4, 10)
(12169, 45, 9, 6, 6)
(12170, 36, 1, 4, 8)
(12171, 6, 40, 2, 8)
(12172, 22, 57, 6, 10)
(12173, 2, 41, 4, 7)
(12174, 42, 7, 2, 6)
(12175, 9, 64, 6, 7)
(12176, 10, 47, 8, 8)
(12177, 50, 16, 4, 6)
(12178, 10, 58, 2, 1)
(12179, 56, 15, 2, 5)
(12180, 53, 20, 4, 4)
(12181, 36, 3, 4, 9)
(12182, 4, 49, 4, 4)
(12183, 33, 1, 2, 5)
(12184, 34, 1, 8, 9)
(12185, 47, 1, 4, 7)
(12186, 33, 1, 6, 2)
(12187, 35, 3, 8, 1)
(12188, 3, 45, 4, 7)
(12189, 26, 58, 4, 8)
(12190, 19, 64, 8, 4)
(12191, 34, 2, 4, 6)
(12192, 54, 19, 6, 2)
(12193, 46, 13, 6, 8)
(12194, 25, 58, 2, 8)
(12195, 44, 6, 2, 2)
(12196, 18, 55, 2, 3)
(12197, 46, 14, 6, 3)
(12198, 56, 13, 2, 5)
(12199, 22, 62, 2, 1)
(12200, 16, 57, 4, 10)
(12201, 46, 10, 4, 6)
(12202, 28, 60, 4, 5)
(12203, 50, 3, 2, 6)
(12204, 22, 54, 8, 9)
(12205, 61, 17, 8, 7)
(12206, 6, 52, 4, 5)
(12207, 36, 4, 6, 8)
(12208, 27, 63, 2, 7)
(12209, 62, 26, 6, 7)
(12210, 59, 13, 2, 6)
(12211, 24, 57, 2, 1)
(12212, 55, 8, 8, 10)
(12213, 59, 12, 6, 2)
(12214, 28, 63, 4, 1)
(12215, 54, 7, 2, 7)
(12216, 6, 41, 6, 2)
(12217, 37, 2, 8, 9)
(12218, 19, 64, 8, 10)
(12219, 3, 37, 8, 9)
(12220, 20, 52, 6, 7)
(12221, 59, 10, 8, 1)
(12222, 13, 46, 6, 3)
(12223, 64, 3, 8, 7)
(12224, 57, 1, 4, 3)
(12225, 38, 4, 2, 6)
(12226, 6, 59, 2, 8)
(12227, 7, 64, 6, 6)
(12228, 17, 64, 8, 4)
(12229, 44, 9, 2, 9)
(12230, 56, 19, 6, 1)
(12231, 55, 22, 2, 2)
(12232, 36, 2, 4, 5)
(12233, 22, 56, 2, 5)
(12234, 47, 12, 6, 6)
(12235, 20, 63, 4, 5)
(12236, 19, 57, 8, 2)
(12237, 8, 51, 8, 6)
(12238, 62, 5, 2, 8)
(12239, 9, 48, 6, 4)
(12240, 11, 61, 8, 7)
(12241, 46, 9, 6, 7)
(12242, 24, 58, 8, 5)
(12243, 49, 2, 2, 6)
(12244, 32, 64, 2, 5)
(12245, 25, 58, 2, 7)
(12246, 48, 8, 2, 2)
(12247, 13, 49, 2, 1)
(12248, 48, 10, 6, 3)
(12249, 7, 51, 2, 10)
(12250, 17, 55, 4, 7)
(12251, 17, 60, 6, 5)
(12252, 18, 58, 2, 9)
(12253, 40, 3, 8, 5)
(12254, 21, 58, 8, 1)
(12255, 60, 8, 8, 1)
(12256, 54, 11, 4, 6)
(12257, 3, 41, 4, 4)
(12258, 51, 2, 8, 1)
(12259, 35, 2, 8, 9)
(12260, 12, 58, 4, 7)
(12261, 50, 7, 8, 10)
(12262, 39, 3, 6, 4)
(12263, 37, 3, 8, 10)
(12264, 3, 51, 4, 5)
(12265, 26, 58, 2, 4)
(12266, 27, 64, 6, 7)
(12267, 37, 4, 6, 5)
(12268, 11, 63, 6, 4)
(12269, 28, 64, 8, 2)
(12270, 4, 46, 2, 6)
(12271, 45, 2, 8, 5)
(12272, 35, 2, 4, 5)
(12273, 18, 56, 2, 8)
(12274, 32, 64, 6, 3)
(12275, 10, 44, 2, 7)
(12276, 24, 63, 4, 9)
(12277, 43, 4, 8, 6)
(12278, 52, 5, 2, 1)
(12279, 36, 3, 4, 3)
(12280, 6, 53, 6, 9)
(12281, 22, 64, 6, 7)
(12282, 57, 3, 4, 8)
(12283, 52, 18, 6, 9)
(12284, 10, 60, 6, 7)
(12285, 38, 6, 2, 6)
(12286, 38, 5, 8, 1)
(12287, 44, 4, 8, 7)
(12288, 40, 1, 2, 4)
(12289, 40, 5, 8, 10)
(12290, 47, 4, 6, 6)
(12291, 10, 62, 2, 7)
(12292, 11, 63, 6, 6)
(12293, 49, 13, 6, 2)
(12294, 40, 2, 2, 2)
(12295, 53, 8, 4, 10)
(12296, 36, 3, 2, 7)
(12297, 15, 52, 2, 4)
(12298, 20, 52, 4, 9)
(12299, 10, 52, 6, 1)
(12300, 21, 60, 4, 5)
(12301, 21, 63, 8, 10)
(12302, 17, 53, 4, 4)
(12303, 40, 4, 2, 9)
(12304, 18, 59, 6, 8)
(12305, 60, 15, 2, 9)
(12306, 14, 56, 8, 3)
(12307, 2, 42, 6, 7)
(12308, 5, 50, 2, 6)
(12309, 35, 1, 8, 4)
(12310, 40, 7, 8, 1)
(12311, 63, 24, 6, 3)
(12312, 57, 25, 8, 1)
(12313, 18, 64, 6, 1)
(12314, 40, 6, 8, 2)
(12315, 23, 61, 2, 9)
(12316, 29, 61, 6, 7)
(12317, 4, 62, 2, 5)
(12318, 28, 64, 2, 3)
(12319, 62, 5, 4, 8)
(12320, 10, 55, 2, 7)
(12321, 37, 1, 4, 8)
(12322, 47, 4, 4, 7)
(12323, 44, 4, 8, 10)
(12324, 49, 7, 2, 2)
(12325, 19, 62, 6, 5)
(12326, 41, 2, 6, 4)
(12327, 45, 10, 8, 10)
(12328, 62, 18, 2, 9)
(12329, 7, 39, 8, 5)
(12330, 61, 7, 8, 3)
(12331, 8, 46, 8, 1)
(12332, 47, 2, 4, 9)
(12333, 20, 61, 8, 9)
(12334, 33, 1, 8, 10)
(12335, 11, 64, 6, 2)
(12336, 4, 41, 6, 4)
(12337, 58, 25, 4, 1)
(12338, 57, 4, 6, 10)
(12339, 50, 1, 8, 3)
(12340, 63, 19, 4, 4)
(12341, 59, 25, 4, 4)
(12342, 29, 64, 4, 6)
(12343, 50, 11, 6, 5)
(12344, 24, 56, 6, 3)
(12345, 47, 2, 2, 10)
(12346, 19, 64, 6, 8)
(12347, 32, 64, 6, 1)
(12348, 59, 8, 2, 2)
(12349, 9, 55, 8, 3)
(12350, 37, 3, 6, 7)
(12351, 25, 59, 8, 7)
(12352, 21, 54, 8, 10)
(12353, 61, 14, 4, 7)
(12354, 59, 10, 8, 6)
(12355, 9, 47, 2, 5)
(12356, 10, 53, 6, 4)
(12357, 1, 35, 2, 4)
(12358, 24, 63, 4, 9)
(12359, 23, 64, 6, 10)
(12360, 41, 2, 2, 8)
(12361, 51, 6, 8, 9)
(12362, 21, 62, 6, 7)
(12363, 37, 4, 4, 8)
(12364, 52, 20, 6, 1)
(12365, 18, 63, 6, 7)
(12366, 58, 22, 2, 1)
(12367, 36, 1, 4, 7)
(12368, 59, 1, 8, 9)
(12369, 38, 1, 2, 8)
(12370, 30, 63, 4, 2)
(12371, 33, 1, 8, 8)
(12372, 29, 64, 8, 9)
(12373, 55, 20, 4, 10)
(12374, 39, 7, 2, 5)
(12375, 48, 16, 6, 6)
(12376, 37, 1, 6, 6)
(12377, 22, 61, 2, 9)
(12378, 11, 48, 6, 8)
(12379, 48, 14, 8, 2)
(12380, 27, 62, 4, 2)
(12381, 64, 21, 6, 7)
(12382, 52, 20, 8, 3)
(12383, 35, 3, 4, 3)
(12384, 64, 3, 6, 3)
(12385, 1, 41, 8, 6)
(12386, 38, 3, 4, 5)
(12387, 7, 46, 4, 3)
(12388, 47, 1, 6, 10)
(12389, 24, 59, 6, 6)
(12390, 52, 12, 6, 2)
(12391, 16, 57, 2, 10)
(12392, 57, 4, 8, 5)
(12393, 39, 3, 4, 9)
(12394, 61, 11, 2, 6)
(12395, 56, 3, 8, 1)
(12396, 43, 1, 4, 7)
(12397, 28, 63, 8, 10)
(12398, 25, 61, 6, 2)
(12399, 25, 60, 6, 10)
(12400, 11, 48, 4, 3)
(12401, 9, 49, 2, 9)
(12402, 64, 25, 4, 5)
(12403, 30, 62, 6, 10)
(12404, 40, 6, 8, 2)
(12405, 23, 61, 6, 6)
(12406, 45, 1, 8, 7)
(12407, 53, 5, 8, 4)
(12408, 63, 19, 8, 4)
(12409, 34, 1, 2, 4)
(12410, 20, 58, 6, 4)
(12411, 59, 4, 2, 9)
(12412, 11, 48, 2, 5)
(12413, 12, 57, 4, 2)
(12414, 3, 37, 6, 3)
(12415, 4, 48, 6, 2)
(12416, 12, 55, 4, 3)
(12417, 1, 39, 8, 2)
(12418, 19, 53, 6, 2)
(12419, 31, 64, 2, 10)
(12420, 27, 61, 8, 10)
(12421, 4, 61, 2, 5)
(12422, 46, 14, 8, 4)
(12423, 6, 40, 8, 7)
(12424, 31, 64, 8, 4)
(12425, 48, 1, 6, 10)
(12426, 55, 4, 8, 4)
(12427, 61, 19, 2, 5)
(12428, 45, 9, 8, 8)
(12429, 36, 3, 6, 10)
(12430, 12, 61, 8, 6)
(12431, 10, 61, 4, 3)
(12432, 51, 14, 2, 9)
(12433, 37, 4, 6, 8)
(12434, 41, 6, 8, 7)
(12435, 54, 20, 4, 1)
(12436, 20, 62, 2, 5)
(12437, 54, 3, 2, 2)
(12438, 24, 64, 4, 8)
(12439, 15, 47, 2, 9)
(12440, 29, 61, 8, 1)
(12441, 44, 11, 6, 2)
(12442, 47, 1, 2, 1)
(12443, 43, 11, 2, 3)
(12444, 37, 2, 6, 9)
(12445, 30, 62, 4, 9)
(12446, 40, 1, 4, 2)
(12447, 37, 3, 6, 3)
(12448, 46, 5, 6, 8)
(12449, 56, 19, 8, 2)
(12450, 20, 57, 6, 6)
(12451, 49, 12, 4, 8)
(12452, 40, 2, 2, 9)
(12453, 59, 16, 6, 7)
(12454, 24, 58, 8, 9)
(12455, 37, 2, 8, 2)
(12456, 2, 53, 4, 8)
(12457, 58, 15, 4, 10)
(12458, 54, 20, 6, 9)
(12459, 37, 1, 2, 5)
(12460, 62, 7, 2, 4)
(12461, 29, 61, 4, 6)
(12462, 41, 6, 8, 5)
(12463, 40, 2, 4, 10)
(12464, 35, 3, 6, 10)
(12465, 34, 1, 8, 4)
(12466, 62, 1, 2, 7)
(12467, 30, 63, 2, 9)
(12468, 37, 5, 8, 8)
(12469, 45, 9, 6, 2)
(12470, 5, 45, 6, 3)
(12471, 32, 64, 4, 8)
(12472, 47, 12, 6, 9)
(12473, 25, 61, 4, 3)
(12474, 46, 3, 6, 5)
(12475, 22, 57, 2, 10)
(12476, 35, 2, 4, 5)
(12477, 43, 3, 2, 6)
(12478, 43, 11, 6, 9)
(12479, 16, 58, 2, 4)
(12480, 4, 40, 8, 1)
(12481, 32, 64, 6, 4)
(12482, 40, 6, 8, 4)
(12483, 2, 63, 8, 8)
(12484, 64, 14, 8, 3)
(12485, 55, 7, 8, 5)
(12486, 23, 62, 4, 3)
(12487, 28, 64, 6, 9)
(12488, 64, 12, 8, 3)
(12489, 8, 64, 8, 8)
(12490, 40, 1, 2, 4)
(12491, 22, 56, 2, 8)
(12492, 23, 59, 4, 6)
(12493, 38, 3, 8, 1)
(12494, 51, 19, 8, 5)
(12495, 35, 2, 6, 3)
(12496, 54, 1, 6, 10)
(12497, 52, 11, 2, 4)
(12498, 7, 44, 6, 9)
(12499, 62, 26, 2, 9)
(12500, 14, 50, 8, 1)
(12501, 1, 56, 6, 2)
(12502, 33, 1, 8, 2)
(12503, 9, 62, 6, 8)
(12504, 29, 64, 4, 7)
(12505, 42, 10, 4, 6)
(12506, 55, 21, 6, 9)
(12507, 55, 6, 2, 8)
(12508, 63, 24, 6, 2)
(12509, 58, 9, 8, 4)
(12510, 62, 26, 2, 1)
(12511, 21, 55, 4, 10)
(12512, 9, 48, 4, 6)
(12513, 60, 16, 4, 9)
(12514, 58, 25, 4, 4)
(12515, 55, 21, 8, 9)
(12516, 40, 2, 4, 9)
(12517, 39, 1, 4, 5)
(12518, 14, 57, 4, 3)
(12519, 39, 4, 6, 9)
(12520, 49, 11, 6, 7)
(12521, 3, 58, 8, 2)
(12522, 57, 15, 4, 4)
(12523, 29, 61, 6, 4)
(12524, 27, 59, 8, 6)
(12525, 55, 20, 8, 7)
(12526, 40, 7, 4, 5)
(12527, 26, 58, 4, 8)
(12528, 25, 64, 4, 3)
(12529, 60, 23, 4, 10)
(12530, 62, 13, 4, 3)
(12531, 45, 5, 4, 6)
(12532, 35, 2, 6, 9)
(12533, 24, 56, 8, 3)
(12534, 9, 57, 8, 4)
(12535, 30, 63, 4, 1)
(12536, 18, 50, 8, 9)
(12537, 54, 7, 4, 5)
(12538, 58, 11, 6, 3)
(12539, 11, 43, 8, 4)
(12540, 2, 49, 2, 4)
(12541, 45, 8, 4, 1)
(12542, 10, 42, 2, 9)
(12543, 39, 7, 4, 7)
(12544, 33, 1, 6, 10)
(12545, 32, 64, 2, 8)
(12546, 30, 62, 6, 1)
(12547, 60, 9, 8, 10)
(12548, 8, 40, 8, 2)
(12549, 26, 61, 8, 10)
(12550, 31, 64, 4, 5)
(12551, 18, 55, 8, 6)
(12552, 10, 43, 4, 9)
(12553, 14, 47, 8, 6)
(12554, 14, 59, 8, 2)
(12555, 24, 61, 4, 8)
(12556, 7, 43, 8, 7)
(12557, 19, 56, 4, 9)
(12558, 22, 61, 8, 5)
(12559, 59, 1, 8, 3)
(12560, 3, 40, 4, 10)
(12561, 49, 9, 6, 4)
(12562, 15, 49, 4, 4)
(12563, 32, 64, 2, 10)
(12564, 52, 10, 4, 4)
(12565, 56, 22, 6, 9)
(12566, 48, 11, 4, 10)
(12567, 63, 26, 6, 9)
(12568, 35, 2, 6, 8)
(12569, 53, 12, 8, 7)
(12570, 21, 60, 8, 6)
(12571, 60, 22, 4, 4)
(12572, 32, 64, 6, 3)
(12573, 2, 38, 6, 10)
(12574, 58, 12, 2, 2)
(12575, 58, 20, 8, 3)
(12576, 49, 4, 2, 9)
(12577, 32, 64, 6, 6)
(12578, 33, 1, 2, 7)
(12579, 51, 6, 2, 1)
(12580, 63, 11, 2, 3)
(12581, 19, 62, 2, 9)
(12582, 26, 61, 2, 1)
(12583, 14, 59, 2, 8)
(12584, 18, 60, 8, 9)
(12585, 15, 58, 2, 8)
(12586, 50, 4, 2, 7)
(12587, 47, 5, 6, 8)
(12588, 30, 62, 2, 9)
(12589, 49, 4, 8, 7)
(12590, 61, 16, 6, 3)
(12591, 45, 9, 2, 7)
(12592, 43, 9, 2, 8)
(12593, 23, 59, 4, 4)
(12594, 27, 64, 6, 2)
(12595, 19, 64, 2, 9)
(12596, 25, 62, 2, 2)
(12597, 54, 16, 6, 9)
(12598, 43, 6, 8, 5)
(12599, 28, 62, 8, 1)
(12600, 20, 61, 2, 9)
(12601, 8, 64, 6, 2)
(12602, 30, 63, 4, 10)
(12603, 42, 6, 2, 5)
(12604, 14, 63, 8, 8)
(12605, 49, 17, 6, 9)
(12606, 28, 61, 8, 1)
(12607, 64, 7, 8, 1)
(12608, 28, 62, 2, 4)
(12609, 17, 52, 6, 10)
(12610, 41, 8, 8, 10)
(12611, 2, 36, 4, 7)
(12612, 54, 13, 8, 5)
(12613, 21, 62, 4, 9)
(12614, 13, 56, 6, 1)
(12615, 7, 47, 4, 2)
(12616, 41, 1, 6, 2)
(12617, 56, 2, 4, 8)
(12618, 28, 62, 4, 10)
(12619, 54, 12, 8, 6)
(12620, 17, 56, 8, 2)
(12621, 42, 4, 6, 3)
(12622, 63, 15, 4, 7)
(12623, 4, 45, 8, 5)
(12624, 33, 1, 8, 5)
(12625, 3, 57, 4, 5)
(12626, 43, 7, 6, 6)
(12627, 53, 12, 4, 9)
(12628, 38, 6, 4, 1)
(12629, 1, 39, 6, 2)
(12630, 40, 1, 8, 9)
(12631, 57, 25, 2, 6)
(12632, 52, 2, 8, 5)
(12633, 14, 61, 4, 2)
(12634, 22, 54, 8, 8)
(12635, 38, 6, 4, 8)
(12636, 2, 46, 6, 10)
(12637, 31, 63, 6, 4)
(12638, 5, 51, 4, 9)
(12639, 22, 62, 8, 1)
(12640, 32, 64, 8, 9)
(12641, 57, 2, 6, 10)
(12642, 9, 45, 8, 7)
(12643, 17, 63, 4, 1)
(12644, 40, 5, 2, 9)
(12645, 35, 1, 6, 1)
(12646, 46, 1, 8, 2)
(12647, 15, 59, 4, 10)
(12648, 28, 60, 8, 2)
(12649, 23, 57, 4, 2)
(12650, 34, 1, 8, 4)
(12651, 15, 47, 8, 6)
(12652, 27, 59, 6, 1)
(12653, 55, 17, 8, 4)
(12654, 40, 6, 4, 10)
(12655, 3, 63, 2, 3)
(12656, 11, 60, 2, 1)
(12657, 43, 4, 2, 2)
(12658, 47, 7, 8, 4)
(12659, 38, 2, 6, 2)
(12660, 34, 2, 8, 10)
(12661, 10, 47, 4, 2)
(12662, 43, 11, 2, 9)
(12663, 37, 3, 8, 7)
(12664, 33, 1, 6, 3)
(12665, 29, 62, 8, 5)
(12666, 62, 2, 4, 1)
(12667, 8, 53, 2, 6)
(12668, 20, 59, 4, 6)
(12669, 56, 3, 6, 9)
(12670, 14, 47, 8, 1)
(12671, 59, 13, 4, 3)
(12672, 13, 46, 2, 2)
(12673, 58, 13, 8, 6)
(12674, 52, 14, 6, 9)
(12675, 56, 19, 4, 2)
(12676, 25, 60, 4, 5)
(12677, 30, 62, 4, 1)
(12678, 3, 51, 4, 3)
(12679, 35, 1, 8, 7)
(12680, 56, 8, 6, 10)
(12681, 39, 6, 2, 5)
(12682, 26, 62, 4, 8)
(12683, 10, 59, 6, 9)
(12684, 25, 62, 8, 6)
(12685, 51, 5, 6, 3)
(12686, 48, 15, 4, 7)
(12687, 30, 63, 6, 10)
(12688, 56, 6, 8, 8)
(12689, 42, 5, 2, 2)
(12690, 30, 63, 2, 5)
(12691, 10, 49, 2, 2)
(12692, 33, 1, 2, 3)
(12693, 39, 3, 4, 5)
(12694, 8, 55, 4, 1)
(12695, 34, 2, 2, 4)
(12696, 28, 60, 4, 8)
(12697, 25, 60, 6, 10)
(12698, 30, 64, 6, 6)
(12699, 59, 21, 8, 9)
(12700, 50, 1, 4, 6)
(12701, 4, 44, 6, 7)
(12702, 4, 45, 8, 10)
(12703, 15, 53, 2, 4)
(12704, 21, 57, 4, 10)
(12705, 18, 54, 6, 2)
(12706, 41, 5, 6, 6)
(12707, 41, 2, 8, 9)
(12708, 4, 44, 8, 3)
(12709, 8, 53, 6, 3)
(12710, 18, 51, 4, 8)
(12711, 21, 63, 4, 6)
(12712, 64, 27, 8, 5)
(12713, 26, 59, 8, 4)
(12714, 6, 39, 6, 5)
(12715, 59, 1, 4, 10)
(12716, 1, 34, 2, 8)
(12717, 40, 5, 2, 9)
(12718, 54, 21, 2, 6)
(12719, 61, 12, 6, 2)
(12720, 63, 22, 8, 3)
(12721, 16, 56, 6, 9)
(12722, 36, 3, 4, 6)
(12723, 45, 1, 8, 9)
(12724, 18, 59, 6, 7)
(12725, 39, 4, 6, 2)
(12726, 35, 1, 2, 6)
(12727, 53, 15, 6, 7)
(12728, 8, 47, 2, 7)
(12729, 26, 59, 2, 8)
(12730, 22, 61, 8, 6)
(12731, 41, 3, 8, 3)
(12732, 32, 64, 2, 6)
(12733, 1, 56, 2, 7)
(12734, 21, 64, 2, 6)
(12735, 58, 10, 6, 10)
(12736, 52, 1, 2, 1)
(12737, 58, 10, 2, 1)
(12738, 48, 14, 8, 1)
(12739, 46, 10, 4, 3)
(12740, 23, 61, 4, 7)
(12741, 12, 62, 6, 4)
(12742, 32, 64, 6, 6)
(12743, 33, 1, 6, 10)
(12744, 50, 10, 6, 2)
(12745, 20, 58, 6, 4)
(12746, 17, 49, 6, 9)
(12747, 60, 18, 6, 3)
(12748, 54, 2, 6, 8)
(12749, 5, 48, 6, 2)
(12750, 64, 20, 8, 8)
(12751, 18, 63, 4, 10)
(12752, 52, 18, 2, 10)
(12753, 42, 8, 6, 4)
(12754, 45, 10, 4, 2)
(12755, 36, 4, 2, 10)
(12756, 30, 62, 8, 7)
(12757, 26, 62, 6, 9)
(12758, 22, 58, 2, 5)
(12759, 62, 22, 4, 8)
(12760, 13, 47, 4, 3)
(12761, 6, 44, 2, 9)
(12762, 7, 53, 4, 2)
(12763, 23, 57, 2, 4)
(12764, 27, 62, 4, 1)
(12765, 23, 63, 4, 3)
(12766, 17, 51, 4, 4)
(12767, 61, 14, 4, 7)
(12768, 8, 40, 4, 4)
(12769, 37, 5, 8, 4)
(12770, 38, 5, 4, 2)
(12771, 8, 41, 8, 4)
(12772, 33, 1, 6, 4)
(12773, 14, 55, 4, 10)
(12774, 34, 2, 6, 9)
(12775, 55, 20, 8, 2)
(12776, 1, 44, 2, 9)
(12777, 9, 42, 2, 7)
(12778, 60, 10, 8, 8)
(12779, 59, 13, 6, 8)
(12780, 42, 5, 8, 9)
(12781, 5, 51, 4, 2)
(12782, 13, 59, 6, 1)
(12783, 52, 2, 4, 6)
(12784, 40, 2, 4, 8)
(12785, 29, 62, 4, 1)
(12786, 13, 57, 8, 10)
(12787, 45, 6, 2, 8)
(12788, 26, 61, 6, 10)
(12789, 47, 5, 2, 8)
(12790, 48, 14, 4, 9)
(12791, 20, 62, 6, 8)
(12792, 7, 61, 8, 9)
(12793, 59, 21, 8, 7)
(12794, 30, 64, 8, 1)
(12795, 47, 8, 8, 10)
(12796, 2, 36, 6, 9)
(12797, 17, 62, 6, 1)
(12798, 36, 2, 2, 4)
(12799, 60, 8, 2, 3)
(12800, 9, 52, 2, 8)
(12801, 34, 2, 8, 1)
(12802, 59, 3, 8, 10)
(12803, 43, 10, 8, 1)
(12804, 27, 60, 4, 10)
(12805, 3, 57, 2, 10)
(12806, 19, 58, 6, 5)
(12807, 49, 2, 4, 2)
(12808, 49, 13, 2, 3)
(12809, 60, 24, 4, 4)
(12810, 38, 4, 4, 6)
(12811, 42, 7, 6, 9)
(12812, 15, 60, 4, 1)
(12813, 29, 64, 2, 9)
(12814, 20, 56, 2, 4)
(12815, 8, 45, 6, 5)
(12816, 42, 6, 4, 6)
(12817, 37, 4, 8, 7)
(12818, 17, 62, 2, 9)
(12819, 21, 60, 2, 2)
(12820, 39, 5, 8, 2)
(12821, 38, 1, 2, 6)
(12822, 13, 61, 2, 2)
(12823, 20, 62, 6, 2)
(12824, 33, 1, 2, 9)
(12825, 7, 40, 2, 10)
(12826, 7, 43, 4, 1)
(12827, 27, 62, 2, 10)
(12828, 26, 62, 2, 9)
(12829, 28, 64, 6, 10)
(12830, 48, 16, 8, 3)
(12831, 57, 23, 6, 6)
(12832, 19, 56, 6, 4)
(12833, 63, 2, 2, 10)
(12834, 25, 60, 2, 2)
(12835, 23, 58, 2, 6)
(12836, 20, 62, 6, 8)
(12837, 30, 62, 2, 4)
(12838, 20, 60, 8, 3)
(12839, 12, 51, 4, 6)
(12840, 14, 59, 4, 9)
(12841, 34, 2, 4, 1)
(12842, 54, 8, 8, 3)
(12843, 20, 64, 6, 3)
(12844, 39, 7, 8, 4)
(12845, 58, 8, 4, 3)
(12846, 39, 6, 4, 5)
(12847, 64, 6, 6, 2)
(12848, 12, 63, 2, 9)
(12849, 50, 10, 2, 9)
(12850, 35, 1, 4, 8)
(12851, 23, 57, 6, 8)
(12852, 55, 8, 8, 3)
(12853, 25, 58, 4, 6)
(12854, 55, 8, 4, 10)
(12855, 32, 64, 6, 2)
(12856, 50, 4, 4, 4)
(12857, 6, 59, 8, 3)
(12858, 28, 60, 8, 10)
(12859, 64, 28, 4, 7)
(12860, 25, 57, 4, 5)
(12861, 44, 7, 2, 10)
(12862, 20, 54, 2, 5)
(12863, 36, 3, 8, 2)
(12864, 52, 15, 2, 2)
(12865, 33, 1, 4, 6)
(12866, 28, 64, 2, 3)
(12867, 29, 63, 4, 9)
(12868, 47, 10, 4, 2)
(12869, 42, 1, 4, 6)
(12870, 50, 5, 6, 3)
(12871, 22, 62, 4, 7)
(12872, 6, 61, 2, 7)
(12873, 15, 54, 8, 10)
(12874, 14, 50, 8, 2)
(12875, 33, 1, 6, 8)
(12876, 15, 59, 6, 9)
(12877, 60, 25, 8, 10)
(12878, 56, 2, 4, 7)
(12879, 44, 5, 6, 3)
(12880, 37, 3, 8, 7)
(12881, 64, 10, 2, 8)
(12882, 64, 22, 4, 1)
(12883, 48, 3, 4, 7)
(12884, 55, 4, 4, 7)
(12885, 6, 59, 2, 8)
(12886, 59, 3, 2, 2)
(12887, 18, 57, 2, 1)
(12888, 15, 52, 2, 8)
(12889, 46, 2, 2, 1)
(12890, 33, 1, 4, 2)
(12891, 17, 55, 6, 5)
(12892, 3, 40, 2, 2)
(12893, 29, 62, 4, 4)
(12894, 51, 12, 2, 1)
(12895, 32, 64, 8, 10)
(12896, 20, 63, 6, 8)
(12897, 39, 4, 2, 4)
(12898, 61, 27, 2, 9)
(12899, 59, 9, 6, 5)
(12900, 17, 55, 6, 3)
(12901, 45, 9, 6, 2)
(12902, 14, 53, 2, 4)
(12903, 25, 58, 6, 7)
(12904, 44, 2, 4, 3)
(12905, 30, 62, 6, 10)
(12906, 2, 39, 2, 5)
(12907, 37, 1, 8, 3)
(12908, 21, 53, 2, 2)
(12909, 48, 16, 8, 1)
(12910, 17, 59, 2, 3)
(12911, 53, 20, 8, 3)
(12912, 3, 46, 6, 6)
(12913, 45, 6, 6, 3)
(12914, 57, 25, 2, 2)
(12915, 34, 1, 8, 8)
(12916, 37, 5, 8, 10)
(12917, 52, 8, 4, 7)
(12918, 32, 64, 2, 10)
(12919, 53, 14, 2, 10)
(12920, 20, 63, 2, 1)
(12921, 2, 52, 4, 6)
(12922, 39, 1, 6, 1)
(12923, 45, 11, 6, 9)
(12924, 48, 13, 2, 7)
(12925, 29, 63, 2, 2)
