#(id,from,to,speed,planTime)
(12472, 57, 16, 2, 4)
(12473, 18, 59, 4, 1)
(12474, 6, 60, 6, 2)
(12475, 5, 47, 2, 5)
(12476, 60, 18, 8, 6)
(12477, 57, 3, 6, 10)
(12478, 40, 4, 4, 7)
(12479, 63, 24, 8, 8)
(12480, 43, 8, 2, 3)
(12481, 22, 59, 2, 4)
(12482, 43, 6, 4, 1)
(12483, 63, 3, 6, 1)
(12484, 27, 62, 6, 9)
(12485, 29, 61, 4, 5)
(12486, 36, 3, 8, 1)
(12487, 30, 64, 8, 6)
(12488, 28, 63, 6, 2)
(12489, 32, 64, 2, 9)
(12490, 45, 2, 6, 7)
(12491, 6, 62, 2, 3)
(12492, 58, 18, 4, 4)
(12493, 39, 7, 2, 2)
(12494, 32, 64, 8, 4)
(12495, 60, 12, 6, 6)
(12496, 32, 64, 6, 7)
(12497, 56, 15, 8, 3)
(12498, 50, 4, 2, 4)
(12499, 4, 59, 4, 9)
(12500, 44, 2, 4, 6)
(12501, 48, 6, 8, 7)
(12502, 28, 63, 6, 3)
(12503, 36, 2, 2, 5)
(12504, 3, 44, 4, 5)
(12505, 59, 16, 4, 5)
(12506, 29, 61, 4, 2)
(12507, 54, 7, 8, 10)
(12508, 48, 7, 6, 5)
(12509, 39, 2, 2, 4)
(12510, 3, 44, 6, 1)
(12511, 8, 45, 8, 8)
(12512, 58, 20, 4, 4)
(12513, 29, 62, 2, 8)
(12514, 22, 54, 6, 2)
(12515, 53, 15, 8, 4)
(12516, 36, 1, 8, 9)
(12517, 58, 2, 2, 9)
(12518, 24, 63, 4, 5)
(12519, 44, 3, 2, 6)
(12520, 13, 54, 6, 7)
(12521, 35, 3, 2, 8)
(12522, 57, 4, 6, 2)
(12523, 47, 5, 4, 9)
(12524, 23, 61, 2, 5)
(12525, 42, 4, 2, 1)
(12526, 23, 56, 8, 3)
(12527, 43, 2, 4, 4)
(12528, 9, 42, 2, 1)
(12529, 6, 62, 4, 4)
(12530, 46, 13, 2, 10)
(12531, 50, 9, 4, 9)
(12532, 7, 63, 4, 4)
(12533, 37, 4, 8, 5)
(12534, 21, 60, 6, 5)
(12535, 33, 1, 6, 6)
(12536, 22, 64, 4, 10)
(12537, 52, 11, 6, 1)
(12538, 53, 15, 6, 5)
(12539, 34, 2, 4, 7)
(12540, 2, 58, 4, 2)
(12541, 64, 2, 4, 8)
(12542, 57, 25, 8, 9)
(12543, 38, 5, 4, 8)
(12544, 46, 13, 2, 2)
(12545, 39, 5, 2, 6)
(12546, 38, 3, 2, 3)
(12547, 21, 57, 4, 3)
(12548, 43, 5, 8, 5)
(12549, 62, 10, 2, 9)
(12550, 32, 64, 2, 7)
(12551, 39, 1, 2, 4)
(12552, 27, 59, 4, 5)
(12553, 22, 60, 8, 1)
(12554, 2, 50, 4, 4)
(12555, 46, 1, 2, 7)
(12556, 30, 63, 8, 7)
(12557, 47, 7, 8, 5)
(12558, 57, 13, 8, 2)
(12559, 58, 19, 6, 5)
(12560, 46, 5, 4, 9)
(12561, 57, 19, 8, 4)
(12562, 1, 40, 4, 5)
(12563, 13, 45, 4, 7)
(12564, 63, 4, 2, 1)
(12565, 29, 63, 6, 10)
(12566, 29, 64, 6, 6)
(12567, 13, 53, 2, 5)
(12568, 61, 20, 8, 6)
(12569, 35, 3, 2, 9)
(12570, 38, 4, 8, 5)
(12571, 1, 34, 8, 2)
(12572, 45, 13, 8, 5)
(12573, 48, 8, 6, 6)
(12574, 6, 46, 8, 3)
(12575, 59, 27, 8, 8)
(12576, 24, 63, 4, 10)
(12577, 12, 55, 8, 10)
(12578, 21, 63, 2, 9)
(12579, 11, 49, 2, 8)
(12580, 21, 53, 4, 1)
(12581, 59, 24, 4, 9)
(12582, 37, 4, 6, 7)
(12583, 3, 47, 2, 9)
(12584, 33, 1, 2, 10)
(12585, 7, 55, 4, 9)
(12586, 49, 7, 4, 8)
(12587, 36, 3, 6, 5)
(12588, 50, 14, 8, 6)
(12589, 21, 64, 4, 9)
(12590, 34, 2, 8, 9)
(12591, 6, 58, 2, 5)
(12592, 61, 2, 2, 10)
(12593, 44, 12, 6, 1)
(12594, 14, 54, 4, 4)
(12595, 41, 2, 6, 2)
(12596, 3, 50, 6, 9)
(12597, 46, 11, 6, 7)
(12598, 57, 1, 2, 3)
(12599, 4, 60, 8, 5)
(12600, 39, 1, 8, 5)
(12601, 47, 5, 8, 10)
(12602, 28, 64, 6, 2)
(12603, 52, 14, 4, 4)
(12604, 31, 64, 2, 5)
(12605, 31, 64, 8, 10)
(12606, 12, 60, 2, 10)
(12607, 24, 62, 4, 4)
(12608, 55, 2, 6, 4)
(12609, 17, 57, 8, 9)
(12610, 13, 53, 8, 5)
(12611, 52, 13, 2, 10)
(12612, 63, 25, 4, 10)
(12613, 53, 12, 2, 10)
(12614, 16, 54, 6, 2)
(12615, 38, 6, 4, 3)
(12616, 6, 47, 4, 8)
(12617, 25, 58, 2, 2)
(12618, 46, 6, 4, 10)
(12619, 13, 52, 6, 4)
(12620, 21, 64, 2, 6)
(12621, 23, 59, 2, 6)
(12622, 25, 59, 2, 3)
(12623, 1, 59, 4, 6)
(12624, 5, 64, 6, 1)
(12625, 2, 41, 4, 9)
(12626, 10, 55, 6, 5)
(12627, 60, 5, 6, 1)
(12628, 53, 8, 2, 3)
(12629, 24, 63, 6, 7)
(12630, 54, 3, 2, 5)
(12631, 34, 1, 8, 1)
(12632, 36, 1, 8, 6)
(12633, 14, 54, 2, 7)
(12634, 16, 48, 6, 8)
(12635, 61, 19, 8, 1)
(12636, 36, 3, 4, 7)
(12637, 39, 3, 4, 8)
(12638, 31, 64, 6, 10)
(12639, 18, 52, 6, 7)
(12640, 6, 45, 4, 3)
(12641, 30, 64, 4, 8)
(12642, 59, 6, 4, 5)
(12643, 9, 52, 6, 5)
(12644, 59, 20, 6, 7)
(12645, 18, 56, 8, 5)
(12646, 18, 62, 2, 9)
(12647, 51, 5, 2, 10)
(12648, 16, 62, 4, 8)
(12649, 35, 3, 2, 9)
(12650, 37, 5, 4, 9)
(12651, 10, 47, 2, 1)
(12652, 1, 53, 6, 8)
(12653, 5, 59, 6, 4)
(12654, 54, 12, 6, 6)
(12655, 48, 2, 8, 8)
(12656, 39, 2, 4, 5)
(12657, 44, 12, 8, 1)
(12658, 62, 23, 2, 5)
(12659, 33, 1, 4, 2)
(12660, 53, 6, 6, 5)
(12661, 47, 15, 8, 3)
(12662, 22, 61, 8, 8)
(12663, 52, 13, 2, 8)
(12664, 23, 58, 2, 3)
(12665, 2, 40, 8, 5)
(12666, 44, 2, 8, 2)
(12667, 61, 3, 8, 10)
(12668, 51, 12, 2, 6)
(12669, 57, 10, 2, 5)
(12670, 3, 45, 4, 10)
(12671, 62, 1, 8, 3)
(12672, 46, 8, 6, 1)
(12673, 16, 64, 4, 5)
(12674, 61, 10, 6, 1)
(12675, 27, 64, 2, 10)
(12676, 1, 46, 8, 6)
(12677, 16, 51, 2, 7)
(12678, 2, 64, 2, 1)
(12679, 27, 63, 6, 5)
(12680, 29, 61, 6, 8)
(12681, 57, 10, 8, 1)
(12682, 53, 12, 2, 5)
(12683, 34, 2, 4, 4)
(12684, 13, 59, 4, 9)
(12685, 63, 2, 4, 9)
(12686, 12, 59, 6, 10)
(12687, 29, 61, 4, 9)
(12688, 38, 4, 8, 8)
(12689, 41, 5, 6, 9)
(12690, 20, 59, 6, 1)
(12691, 50, 8, 4, 9)
(12692, 38, 1, 2, 4)
(12693, 54, 13, 8, 3)
(12694, 2, 47, 4, 9)
(12695, 53, 2, 2, 8)
(12696, 36, 3, 8, 8)
(12697, 37, 2, 8, 8)
(12698, 30, 62, 6, 8)
(12699, 35, 1, 4, 3)
(12700, 40, 7, 4, 5)
(12701, 53, 12, 6, 7)
(12702, 1, 60, 8, 6)
(12703, 42, 10, 8, 1)
(12704, 5, 38, 6, 3)
(12705, 48, 9, 2, 2)
(12706, 33, 1, 8, 10)
(12707, 35, 3, 6, 9)
(12708, 36, 1, 4, 10)
(12709, 24, 58, 6, 8)
(12710, 48, 2, 6, 8)
(12711, 57, 1, 8, 7)
(12712, 8, 42, 2, 8)
(12713, 57, 19, 2, 10)
(12714, 24, 63, 2, 2)
(12715, 30, 62, 8, 1)
(12716, 48, 14, 4, 4)
(12717, 40, 5, 2, 3)
(12718, 61, 11, 6, 4)
(12719, 53, 8, 4, 5)
(12720, 14, 54, 4, 3)
(12721, 60, 8, 6, 9)
(12722, 63, 6, 2, 8)
(12723, 2, 53, 2, 2)
(12724, 12, 59, 6, 5)
(12725, 20, 58, 8, 10)
(12726, 28, 64, 6, 6)
(12727, 24, 61, 4, 2)
(12728, 50, 7, 4, 7)
(12729, 23, 60, 6, 1)
(12730, 8, 53, 6, 5)
(12731, 41, 9, 6, 4)
(12732, 34, 2, 6, 3)
(12733, 28, 61, 8, 9)
(12734, 16, 53, 4, 3)
(12735, 63, 4, 2, 1)
(12736, 34, 1, 4, 2)
(12737, 60, 22, 2, 1)
(12738, 1, 51, 2, 4)
(12739, 24, 62, 4, 8)
(12740, 50, 16, 4, 8)
(12741, 40, 3, 2, 10)
(12742, 19, 54, 8, 6)
(12743, 41, 4, 8, 1)
(12744, 42, 9, 2, 8)
(12745, 40, 2, 6, 8)
(12746, 51, 8, 8, 7)
(12747, 22, 61, 8, 4)
(12748, 12, 59, 2, 5)
(12749, 49, 2, 4, 3)
(12750, 25, 62, 8, 8)
(12751, 61, 20, 6, 4)
(12752, 38, 3, 6, 10)
(12753, 18, 52, 4, 7)
(12754, 35, 3, 8, 10)
(12755, 64, 25, 8, 6)
(12756, 33, 1, 6, 8)
(12757, 37, 3, 8, 6)
(12758, 27, 61, 8, 4)
(12759, 45, 8, 2, 5)
(12760, 54, 11, 4, 8)
(12761, 10, 62, 6, 2)
(12762, 53, 6, 4, 3)
(12763, 54, 18, 2, 7)
(12764, 26, 62, 4, 10)
(12765, 18, 56, 4, 5)
(12766, 1, 40, 6, 10)
(12767, 61, 9, 2, 10)
(12768, 53, 9, 2, 9)
(12769, 56, 19, 6, 6)
(12770, 56, 14, 4, 1)
(12771, 43, 5, 2, 3)
(12772, 39, 1, 2, 5)
(12773, 61, 3, 6, 7)
(12774, 18, 61, 2, 6)
(12775, 34, 1, 6, 1)
(12776, 5, 44, 4, 2)
(12777, 29, 61, 4, 6)
(12778, 13, 47, 6, 9)
(12779, 8, 46, 4, 7)
(12780, 35, 2, 2, 9)
(12781, 31, 64, 4, 6)
(12782, 39, 2, 2, 6)
(12783, 42, 4, 2, 3)
(12784, 55, 8, 4, 6)
(12785, 49, 2, 2, 10)
(12786, 14, 58, 4, 6)
(12787, 28, 60, 6, 9)
(12788, 10, 64, 2, 2)
(12789, 49, 7, 4, 9)
(12790, 38, 3, 4, 6)
(12791, 12, 59, 6, 1)
(12792, 56, 6, 2, 9)
(12793, 64, 20, 8, 9)
(12794, 38, 4, 8, 7)
(12795, 41, 5, 4, 4)
(12796, 20, 61, 8, 8)
(12797, 19, 62, 4, 9)
(12798, 37, 5, 2, 10)
(12799, 37, 5, 6, 5)
(12800, 56, 16, 8, 8)
(12801, 62, 30, 4, 2)
(12802, 22, 58, 8, 4)
(12803, 20, 64, 4, 2)
(12804, 21, 60, 6, 4)
(12805, 5, 63, 6, 5)
(12806, 2, 42, 2, 9)
(12807, 37, 2, 6, 1)
(12808, 29, 61, 4, 2)
(12809, 54, 16, 8, 1)
(12810, 46, 5, 6, 4)
(12811, 64, 29, 2, 4)
(12812, 48, 9, 6, 6)
(12813, 45, 6, 2, 3)
(12814, 5, 59, 2, 10)
(12815, 1, 50, 6, 5)
(12816, 20, 53, 4, 10)
(12817, 35, 1, 2, 5)
(12818, 61, 8, 4, 1)
(12819, 15, 56, 6, 2)
(12820, 59, 14, 2, 8)
(12821, 50, 10, 6, 10)
(12822, 61, 2, 8, 9)
(12823, 23, 64, 2, 3)
(12824, 4, 47, 4, 3)
(12825, 11, 50, 8, 5)
(12826, 42, 4, 4, 1)
(12827, 34, 2, 2, 3)
(12828, 12, 64, 8, 9)
(12829, 45, 12, 8, 4)
(12830, 47, 4, 8, 8)
(12831, 13, 61, 8, 7)
(12832, 15, 51, 2, 10)
(12833, 20, 64, 4, 1)
(12834, 55, 23, 8, 1)
(12835, 53, 15, 2, 8)
(12836, 52, 14, 6, 9)
(12837, 52, 13, 4, 2)
(12838, 7, 48, 8, 3)
(12839, 1, 46, 4, 8)
(12840, 7, 43, 8, 4)
(12841, 33, 1, 8, 2)
(12842, 60, 4, 2, 2)
(12843, 23, 57, 8, 4)
(12844, 42, 1, 8, 4)
(12845, 59, 11, 8, 6)
(12846, 54, 22, 2, 8)
(12847, 59, 25, 8, 10)
(12848, 11, 51, 6, 9)
(12849, 8, 57, 6, 6)
(12850, 11, 64, 8, 5)
(12851, 44, 5, 4, 3)
(12852, 42, 3, 6, 5)
(12853, 51, 11, 2, 3)
(12854, 21, 61, 6, 9)
(12855, 52, 7, 4, 6)
(12856, 9, 46, 4, 10)
(12857, 25, 63, 2, 4)
(12858, 64, 10, 6, 1)
(12859, 6, 46, 2, 2)
(12860, 39, 2, 8, 5)
(12861, 22, 61, 2, 6)
(12862, 62, 18, 6, 8)
(12863, 47, 8, 6, 10)
(12864, 9, 42, 2, 6)
(12865, 19, 60, 4, 4)
(12866, 4, 48, 2, 2)
(12867, 35, 1, 8, 5)
(12868, 2, 63, 8, 8)
(12869, 20, 59, 6, 2)
(12870, 15, 49, 4, 7)
(12871, 12, 52, 6, 10)
(12872, 56, 21, 6, 4)
(12873, 30, 62, 6, 8)
(12874, 61, 19, 6, 8)
(12875, 23, 55, 4, 10)
(12876, 32, 64, 2, 6)
(12877, 25, 57, 2, 2)
(12878, 30, 63, 2, 2)
(12879, 49, 4, 8, 10)
(12880, 7, 47, 6, 7)
(12881, 5, 50, 2, 4)
(12882, 53, 1, 2, 1)
(12883, 20, 56, 2, 2)
(12884, 7, 63, 4, 4)
(12885, 64, 11, 2, 4)
(12886, 5, 49, 6, 9)
(12887, 52, 6, 6, 2)
(12888, 44, 3, 8, 10)
(12889, 46, 2, 6, 3)
(12890, 43, 5, 6, 6)
(12891, 42, 1, 4, 2)
(12892, 48, 5, 4, 8)
(12893, 2, 40, 2, 7)
(12894, 14, 52, 8, 5)
(12895, 15, 62, 8, 8)
(12896, 47, 11, 4, 7)
(12897, 19, 62, 2, 9)
(12898, 20, 62, 8, 6)
(12899, 31, 63, 8, 2)
(12900, 39, 1, 2, 3)
(12901, 32, 64, 6, 8)
(12902, 26, 61, 4, 1)
(12903, 3, 48, 6, 3)
(12904, 57, 12, 2, 10)
(12905, 57, 22, 2, 3)
(12906, 3, 64, 8, 6)
(12907, 16, 53, 4, 1)
(12908, 8, 48, 6, 10)
(12909, 48, 3, 2, 8)
(12910, 59, 13, 4, 4)
(12911, 28, 60, 8, 1)
(12912, 37, 5, 6, 5)
(12913, 13, 59, 8, 6)
(12914, 36, 4, 8, 6)
(12915, 48, 7, 8, 1)
(12916, 18, 63, 4, 4)
(12917, 51, 9, 8, 9)
(12918, 40, 7, 8, 1)
(12919, 17, 57, 4, 1)
(12920, 18, 60, 8, 9)
(12921, 2, 59, 6, 6)
(12922, 31, 63, 4, 7)
(12923, 7, 45, 6, 9)
(12924, 38, 6, 8, 3)
(12925, 8, 55, 4, 4)
(12926, 17, 55, 8, 6)
(12927, 10, 44, 6, 7)
(12928, 28, 61, 8, 2)
(12929, 50, 6, 4, 2)
(12930, 50, 6, 6, 2)
(12931, 9, 63, 2, 2)
(12932, 36, 1, 8, 10)
(12933, 59, 13, 8, 8)
(12934, 34, 1, 6, 6)
(12935, 12, 51, 2, 10)
(12936, 2, 36, 6, 9)
(12937, 10, 42, 2, 3)
(12938, 19, 58, 2, 10)
(12939, 59, 18, 4, 7)
(12940, 3, 35, 4, 3)
(12941, 25, 59, 8, 7)
(12942, 8, 41, 6, 8)
(12943, 21, 55, 4, 10)
(12944, 55, 4, 6, 3)
(12945, 11, 58, 8, 4)
(12946, 16, 56, 6, 1)
(12947, 42, 3, 8, 7)
(12948, 40, 4, 4, 6)
(12949, 63, 19, 4, 1)
(12950, 19, 60, 6, 10)
(12951, 47, 7, 2, 9)
(12952, 44, 12, 8, 3)
(12953, 18, 52, 8, 8)
(12954, 28, 63, 4, 2)
(12955, 32, 64, 4, 3)
(12956, 60, 9, 2, 1)
(12957, 55, 22, 4, 3)
(12958, 33, 1, 6, 3)
(12959, 10, 46, 2, 3)
(12960, 18, 62, 4, 6)
(12961, 50, 6, 6, 10)
(12962, 62, 8, 2, 7)
(12963, 23, 55, 2, 1)
(12964, 30, 62, 6, 2)
(12965, 14, 60, 2, 6)
(12966, 22, 63, 2, 6)
(12967, 22, 63, 2, 8)
(12968, 29, 61, 6, 8)
(12969, 42, 6, 8, 10)
(12970, 41, 7, 8, 2)
(12971, 52, 4, 8, 10)
(12972, 60, 26, 8, 4)
(12973, 5, 56, 2, 1)
(12974, 36, 2, 2, 10)
(12975, 61, 15, 6, 5)
(12976, 17, 62, 4, 2)
(12977, 47, 5, 8, 4)
(12978, 22, 64, 8, 9)
(12979, 25, 64, 4, 2)
(12980, 42, 8, 2, 10)
(12981, 12, 49, 8, 4)
(12982, 43, 11, 6, 9)
(12983, 64, 21, 4, 10)
(12984, 57, 18, 8, 10)
(12985, 15, 52, 8, 7)
(12986, 43, 6, 8, 4)
(12987, 1, 61, 6, 2)
(12988, 35, 2, 8, 10)
(12989, 2, 55, 8, 6)
(12990, 25, 59, 8, 6)
(12991, 37, 5, 4, 1)
(12992, 3, 41, 6, 10)
(12993, 62, 29, 2, 6)
(12994, 46, 13, 6, 4)
(12995, 16, 63, 4, 7)
(12996, 29, 64, 4, 8)
(12997, 16, 64, 4, 6)
(12998, 23, 63, 6, 8)
(12999, 9, 56, 2, 3)
(13000, 61, 1, 4, 7)
(13001, 25, 59, 8, 9)
(13002, 45, 12, 6, 8)
(13003, 37, 4, 4, 4)
(13004, 23, 55, 8, 3)
(13005, 20, 64, 4, 5)
(13006, 41, 8, 8, 3)
(13007, 52, 11, 2, 2)
(13008, 16, 61, 6, 8)
(13009, 11, 57, 8, 7)
(13010, 7, 51, 8, 2)
(13011, 7, 46, 8, 8)
(13012, 25, 64, 4, 1)
(13013, 36, 3, 8, 6)
(13014, 34, 2, 4, 6)
(13015, 2, 47, 4, 4)
(13016, 50, 4, 8, 3)
(13017, 32, 64, 6, 6)
(13018, 26, 58, 8, 4)
(13019, 28, 60, 8, 6)
(13020, 20, 52, 2, 4)
(13021, 64, 21, 8, 9)
(13022, 26, 60, 2, 9)
(13023, 49, 13, 4, 8)
(13024, 14, 61, 6, 10)
(13025, 48, 9, 4, 7)
(13026, 58, 3, 8, 2)
(13027, 30, 63, 6, 5)
(13028, 49, 3, 8, 7)
(13029, 62, 22, 2, 7)
(13030, 11, 60, 4, 10)
(13031, 10, 44, 8, 2)
(13032, 45, 4, 8, 5)
(13033, 16, 49, 8, 8)
(13034, 32, 64, 4, 10)
(13035, 60, 16, 8, 1)
(13036, 6, 51, 4, 7)
(13037, 36, 4, 4, 3)
(13038, 31, 64, 2, 2)
(13039, 57, 24, 8, 6)
(13040, 54, 4, 2, 1)
(13041, 51, 2, 4, 7)
(13042, 14, 61, 8, 3)
(13043, 4, 41, 4, 9)
(13044, 6, 41, 4, 6)
(13045, 21, 62, 4, 4)
(13046, 59, 3, 8, 9)
(13047, 32, 64, 8, 6)
(13048, 51, 1, 8, 6)
(13049, 32, 64, 2, 3)
(13050, 32, 64, 8, 5)
(13051, 30, 62, 6, 8)
(13052, 10, 60, 4, 1)
(13053, 46, 5, 6, 4)
(13054, 30, 64, 2, 10)
(13055, 13, 64, 8, 8)
(13056, 41, 6, 8, 6)
(13057, 51, 1, 8, 9)
(13058, 47, 9, 8, 10)
(13059, 41, 4, 4, 8)
(13060, 15, 56, 8, 8)
(13061, 33, 1, 4, 6)
(13062, 41, 9, 6, 10)
(13063, 29, 64, 4, 8)
(13064, 39, 1, 2, 9)
(13065, 22, 60, 4, 10)
(13066, 32, 64, 6, 6)
(13067, 18, 64, 6, 5)
(13068, 40, 8, 8, 5)
(13069, 14, 57, 2, 6)
(13070, 43, 3, 2, 7)
(13071, 62, 11, 8, 3)
(13072, 56, 1, 4, 3)
(13073, 51, 17, 8, 9)
(13074, 25, 63, 4, 7)
(13075, 63, 18, 2, 3)
(13076, 11, 45, 6, 1)
(13077, 39, 5, 8, 1)
(13078, 3, 40, 4, 7)
(13079, 28, 62, 8, 1)
(13080, 5, 44, 4, 8)
(13081, 37, 1, 8, 4)
(13082, 37, 5, 6, 9)
(13083, 53, 10, 2, 7)
(13084, 30, 63, 2, 7)
(13085, 64, 20, 2, 2)
(13086, 34, 2, 2, 7)
(13087, 15, 51, 2, 6)
(13088, 4, 40, 2, 10)
(13089, 45, 10, 2, 2)
(13090, 24, 64, 4, 7)
(13091, 56, 5, 6, 2)
(13092, 41, 5, 2, 4)
(13093, 32, 64, 6, 6)
(13094, 14, 58, 4, 2)
(13095, 26, 58, 8, 9)
(13096, 18, 53, 8, 2)
(13097, 24, 60, 6, 7)
(13098, 38, 6, 6, 10)
(13099, 60, 18, 6, 2)
(13100, 18, 58, 2, 3)
(13101, 16, 55, 2, 5)
(13102, 27, 64, 4, 5)
(13103, 8, 42, 4, 1)
(13104, 31, 64, 2, 6)
(13105, 33, 1, 8, 4)
(13106, 64, 13, 2, 1)
(13107, 2, 41, 4, 8)
(13108, 53, 12, 8, 5)
(13109, 20, 58, 8, 5)
(13110, 57, 18, 8, 9)
(13111, 11, 46, 4, 5)
(13112, 28, 62, 2, 4)
(13113, 2, 43, 2, 5)
(13114, 61, 2, 4, 10)
(13115, 37, 4, 6, 9)
(13116, 51, 17, 8, 9)
(13117, 49, 1, 8, 5)
(13118, 15, 48, 8, 6)
(13119, 5, 60, 8, 1)
(13120, 58, 8, 2, 4)
(13121, 13, 62, 6, 9)
(13122, 21, 54, 2, 8)
(13123, 44, 2, 8, 2)
(13124, 64, 2, 8, 1)
(13125, 58, 15, 6, 3)
(13126, 37, 2, 8, 8)
(13127, 48, 7, 6, 1)
(13128, 61, 7, 6, 10)
(13129, 3, 48, 8, 6)
(13130, 50, 8, 8, 3)
(13131, 48, 1, 2, 3)
(13132, 28, 60, 4, 5)
(13133, 11, 60, 8, 3)
(13134, 45, 10, 6, 7)
(13135, 31, 63, 2, 9)
(13136, 28, 60, 4, 5)
(13137, 63, 27, 4, 9)
(13138, 44, 9, 4, 1)
(13139, 11, 52, 2, 3)
(13140, 49, 7, 6, 8)
(13141, 22, 63, 6, 8)
(13142, 60, 21, 8, 4)
(13143, 46, 4, 8, 3)
(13144, 33, 1, 8, 8)
(13145, 29, 61, 2, 2)
(13146, 45, 2, 4, 1)
(13147, 47, 10, 2, 5)
(13148, 46, 13, 4, 4)
(13149, 55, 1, 2, 7)
(13150, 30, 63, 2, 4)
(13151, 61, 4, 4, 4)
(13152, 60, 13, 6, 5)
(13153, 52, 4, 8, 2)
(13154, 57, 19, 4, 6)
(13155, 34, 1, 6, 5)
(13156, 53, 1, 8, 1)
(13157, 21, 60, 8, 5)
(13158, 20, 61, 6, 7)
(13159, 53, 1, 2, 5)
(13160, 31, 64, 6, 2)
(13161, 22, 55, 6, 1)
(13162, 12, 52, 6, 9)
(13163, 13, 60, 8, 9)
(13164, 63, 19, 4, 7)
(13165, 19, 59, 8, 8)
(13166, 36, 3, 2, 10)
(13167, 39, 7, 2, 1)
(13168, 40, 7, 2, 4)
(13169, 19, 62, 8, 1)
(13170, 40, 8, 2, 8)
(13171, 15, 64, 4, 7)
(13172, 42, 7, 4, 2)
(13173, 44, 6, 6, 2)
(13174, 60, 8, 6, 10)
(13175, 12, 48, 8, 2)
(13176, 14, 61, 6, 7)
(13177, 24, 59, 8, 8)
(13178, 48, 6, 2, 4)
(13179, 2, 62, 4, 6)
(13180, 37, 3, 4, 10)
(13181, 59, 21, 6, 1)
(13182, 27, 62, 6, 4)
(13183, 12, 60, 6, 5)
(13184, 45, 4, 2, 4)
(13185, 20, 53, 4, 10)
(13186, 56, 22, 6, 6)
(13187, 18, 50, 6, 6)
(13188, 47, 8, 6, 5)
(13189, 54, 12, 8, 6)
(13190, 43, 5, 2, 5)
(13191, 10, 48, 4, 8)
(13192, 53, 13, 8, 3)
(13193, 48, 5, 6, 8)
(13194, 22, 59, 4, 4)
(13195, 45, 8, 8, 3)
(13196, 43, 5, 8, 4)
(13197, 59, 1, 6, 10)
(13198, 52, 12, 2, 4)
(13199, 21, 59, 4, 7)
(13200, 54, 1, 6, 10)
(13201, 47, 2, 8, 1)
(13202, 31, 63, 6, 2)
(13203, 23, 60, 8, 8)
(13204, 24, 61, 4, 1)
(13205, 40, 5, 4, 1)
(13206, 37, 5, 8, 7)
(13207, 43, 4, 2, 6)
(13208, 61, 7, 4, 4)
(13209, 3, 59, 4, 1)
(13210, 37, 3, 6, 4)
(13211, 35, 2, 2, 9)
(13212, 62, 28, 4, 9)
(13213, 6, 45, 4, 5)
(13214, 6, 51, 8, 10)
(13215, 3, 63, 8, 5)
(13216, 37, 1, 2, 9)
(13217, 61, 19, 2, 1)
(13218, 16, 59, 2, 4)
(13219, 5, 37, 2, 8)
(13220, 6, 44, 6, 10)
(13221, 34, 1, 2, 4)
(13222, 63, 2, 2, 2)
(13223, 34, 2, 2, 3)
(13224, 3, 56, 2, 4)
(13225, 3, 37, 8, 4)
(13226, 57, 24, 2, 9)
(13227, 42, 1, 4, 1)
(13228, 47, 12, 2, 6)
(13229, 5, 61, 4, 7)
(13230, 18, 64, 2, 2)
(13231, 60, 2, 2, 8)
(13232, 17, 51, 6, 7)
(13233, 7, 50, 2, 3)
(13234, 3, 52, 8, 10)
(13235, 64, 18, 6, 10)
(13236, 63, 7, 6, 2)
(13237, 12, 51, 2, 8)
(13238, 61, 4, 2, 4)
(13239, 53, 13, 8, 6)
(13240, 53, 21, 6, 6)
(13241, 44, 3, 2, 3)
(13242, 52, 17, 2, 6)
(13243, 39, 7, 8, 10)
(13244, 49, 2, 6, 4)
(13245, 6, 62, 4, 6)
(13246, 58, 17, 2, 4)
(13247, 49, 17, 4, 4)
(13248, 63, 19, 6, 8)
(13249, 6, 48, 6, 10)
(13250, 60, 17, 2, 10)
(13251, 22, 54, 2, 3)
(13252, 35, 2, 2, 4)
(13253, 40, 6, 8, 1)
(13254, 44, 4, 4, 3)
(13255, 34, 2, 2, 2)
(13256, 21, 62, 6, 5)
(13257, 1, 59, 6, 3)
(13258, 2, 55, 8, 7)
(13259, 51, 19, 4, 4)
(13260, 6, 58, 6, 5)
(13261, 2, 63, 6, 7)
(13262, 51, 12, 8, 7)
(13263, 12, 61, 2, 7)
(13264, 23, 62, 4, 1)
(13265, 62, 3, 2, 5)
(13266, 62, 8, 6, 3)
(13267, 11, 49, 8, 6)
(13268, 14, 58, 8, 1)
(13269, 20, 60, 6, 5)
(13270, 3, 49, 4, 1)
(13271, 27, 61, 6, 8)
(13272, 64, 29, 4, 2)
(13273, 19, 62, 2, 3)
(13274, 7, 55, 2, 8)
(13275, 55, 1, 4, 1)
(13276, 64, 17, 4, 8)
(13277, 22, 55, 4, 1)
(13278, 3, 58, 2, 5)
(13279, 42, 10, 2, 9)
(13280, 53, 7, 2, 8)
(13281, 50, 7, 6, 10)
(13282, 3, 42, 4, 2)
(13283, 56, 1, 8, 2)
(13284, 31, 64, 4, 10)
(13285, 47, 1, 2, 4)
(13286, 18, 52, 2, 9)
(13287, 20, 61, 4, 4)
(13288, 5, 63, 2, 4)
(13289, 25, 60, 8, 3)
(13290, 37, 4, 6, 8)
(13291, 17, 52, 4, 10)
(13292, 22, 64, 8, 1)
(13293, 58, 17, 4, 1)
