#(id,from,to,speed,planTime)
(15776, 250, 1671, 12, 1)
(21449, 1019, 189, 8, 21)
(50346, 1238, 1601, 10, 19)
(81729, 253, 1601, 4, 17)
(36625, 1198, 1624, 16, 13)
(35310, 720, 395, 16, 1)
(55329, 1929, 1087, 6, 13)
(27893, 775, 1601, 16, 4)
(108022, 1180, 1671, 6, 28)
(68162, 980, 1590, 10, 19)
(105263, 852, 1463, 12, 21)
(34289, 1825, 1590, 6, 5)
(67497, 1192, 1590, 12, 7)
(106022, 581, 493, 10, 8)
(65116, 965, 1238, 6, 23)
(94600, 1192, 1019, 6, 24)
(81121, 349, 1590, 16, 23)
(60909, 1432, 1195, 12, 26)
(91798, 1058, 913, 10, 26)
(22997, 1537, 426, 8, 15)
(53606, 1613, 1676, 10, 18)
(75929, 1152, 1138, 4, 7)
(55386, 395, 834, 10, 24)
(34156, 1705, 1195, 6, 1)
(86407, 1914, 1590, 10, 8)
(37924, 211, 1085, 10, 21)
(72086, 781, 1580, 14, 8)
(85478, 745, 1896, 10, 14)
(29972, 313, 1655, 8, 20)
(90977, 167, 1072, 4, 8)
(100382, 661, 781, 14, 25)
(102425, 1242, 1465, 4, 8)
(102047, 1754, 964, 16, 4)
(16868, 1696, 1152, 14, 3)
(76843, 427, 491, 16, 4)
(77108, 894, 852, 10, 12)
(10217, 493, 581, 10, 24)
(100459, 1152, 1432, 16, 27)
(34408, 795, 426, 6, 3)
(78202, 1390, 1667, 6, 24)
(41828, 1590, 51, 12, 13)
(49069, 1601, 129, 16, 24)
(22012, 324, 1623, 10, 11)
(40586, 1613, 1085, 6, 2)
(104879, 138, 745, 12, 29)
(63976, 775, 1072, 10, 28)
(88544, 1809, 433, 12, 15)
(102034, 201, 902, 14, 15)
(53488, 1667, 775, 14, 1)
(53214, 775, 863, 6, 29)
(14328, 766, 426, 8, 4)
(58799, 493, 1834, 16, 10)
(55641, 1109, 1834, 4, 17)
(35875, 1982, 1602, 10, 10)
(23176, 312, 1623, 10, 24)
(35221, 537, 1085, 6, 2)
(70363, 913, 926, 8, 13)
(99191, 581, 320, 4, 1)
(19670, 1109, 1834, 14, 23)
(28476, 852, 1285, 12, 14)
(81169, 1129, 863, 6, 2)
(21358, 1087, 1697, 6, 10)
(70473, 902, 1696, 14, 22)
(105810, 775, 834, 8, 15)
(86780, 1180, 775, 4, 23)
(11696, 1082, 1298, 10, 24)
(53198, 1563, 1503, 6, 1)
(11760, 253, 834, 14, 9)
(88675, 1671, 720, 8, 28)
(107480, 491, 1590, 8, 27)
(36505, 1590, 211, 16, 6)
(10199, 280, 426, 10, 13)
(37096, 635, 1834, 6, 10)
(87462, 1984, 1623, 16, 1)
(78157, 297, 1834, 10, 11)
(10953, 1590, 1914, 14, 27)
(108314, 1087, 1623, 12, 26)
(94802, 1671, 1180, 4, 28)
(18674, 1563, 1590, 12, 18)
(34483, 1361, 1138, 4, 10)
(92476, 581, 913, 16, 3)
(30661, 1602, 395, 12, 18)
(48948, 1198, 1258, 16, 6)
(35467, 427, 491, 8, 21)
(50286, 493, 977, 12, 3)
(43037, 1228, 1896, 10, 8)
(56675, 1580, 1855, 6, 14)
(37170, 1567, 902, 6, 24)
(59971, 1809, 775, 16, 9)
(31821, 977, 998, 16, 23)
(69516, 1537, 426, 12, 5)
(29502, 870, 1834, 14, 15)
(85660, 297, 1432, 10, 4)
(40313, 913, 1285, 14, 3)
(71815, 1080, 1058, 4, 10)
(58069, 324, 1623, 16, 20)
(23485, 1590, 1285, 8, 2)
(30002, 1608, 1072, 4, 5)
(16355, 1423, 312, 6, 16)
(59109, 281, 1563, 14, 17)
(50179, 123, 773, 4, 3)
(17878, 300, 554, 12, 18)
(55767, 1109, 581, 6, 25)
(103694, 1521, 1705, 10, 22)
(84693, 1563, 320, 16, 5)
(15922, 1242, 1180, 16, 24)
(86951, 1138, 1361, 12, 9)
(73064, 795, 1238, 12, 18)
(15544, 1238, 795, 16, 27)
(94351, 1909, 1508, 6, 3)
(58054, 1192, 1724, 14, 26)
(78885, 622, 1138, 10, 1)
(87270, 442, 537, 14, 10)
(50824, 1834, 870, 10, 25)
(59191, 1217, 426, 8, 22)
(29951, 1724, 926, 8, 28)
(78847, 1197, 1601, 10, 4)
(11385, 1305, 720, 16, 6)
(62489, 281, 1613, 14, 18)
(47169, 280, 426, 8, 14)
(90997, 1944, 1152, 8, 18)
(55022, 771, 834, 6, 19)
(86292, 720, 1423, 14, 5)
(41069, 1705, 1082, 6, 12)
(44468, 1298, 1082, 16, 25)
(57184, 1305, 1601, 16, 28)
(64328, 1152, 491, 8, 29)
(21946, 297, 537, 4, 9)
(49156, 1180, 1242, 10, 25)
(104467, 433, 1601, 4, 24)
(48803, 491, 1152, 12, 3)
(97373, 913, 537, 14, 20)
(92050, 1855, 1242, 14, 11)
(76947, 1152, 11, 8, 27)
(60865, 1508, 781, 12, 18)
(101918, 1198, 1809, 4, 15)
(79535, 1106, 1705, 10, 27)
(64307, 541, 1563, 10, 10)
(91557, 622, 537, 12, 8)
(39424, 766, 426, 14, 23)
(61075, 1697, 1601, 8, 1)
(48445, 320, 926, 14, 5)
(109288, 1258, 1305, 8, 11)
(98518, 1624, 426, 6, 8)
(73293, 902, 1138, 6, 21)
(70070, 320, 11, 10, 7)
(15772, 1432, 1085, 10, 8)
(66271, 442, 1563, 4, 22)
(47605, 1217, 426, 10, 27)
(92841, 167, 1601, 14, 8)
(57716, 1087, 129, 4, 10)
(85364, 442, 1834, 14, 4)
(50347, 720, 1238, 4, 20)
(75336, 1602, 395, 6, 24)
(59948, 300, 1197, 10, 29)
(26721, 11, 1195, 8, 18)
(49220, 1195, 1285, 8, 29)
(55267, 211, 902, 12, 16)
(69330, 980, 902, 12, 14)
(87092, 835, 1896, 8, 5)
(17862, 1058, 1503, 4, 18)
(91203, 444, 1238, 10, 25)
(13938, 1724, 1567, 14, 5)
(68625, 1705, 320, 6, 25)
(57260, 1087, 433, 8, 15)
(61549, 998, 189, 14, 19)
(16254, 1982, 863, 10, 28)
(19461, 795, 1129, 16, 8)
(50756, 745, 1896, 6, 21)
(81525, 138, 426, 8, 20)
(20948, 980, 902, 10, 24)
(38231, 587, 1285, 8, 9)
(67779, 253, 1072, 14, 11)
(84629, 389, 426, 8, 1)
(60559, 926, 1590, 14, 21)
(68791, 781, 1423, 6, 11)
(29865, 1508, 1072, 12, 19)
(83445, 11, 320, 6, 4)
(28669, 1080, 1432, 6, 14)
(40009, 831, 581, 10, 3)
(71184, 902, 1944, 12, 28)
(46584, 1696, 902, 12, 22)
(91128, 1423, 781, 10, 16)
(62819, 167, 1667, 6, 3)
(17767, 412, 773, 12, 24)
(45924, 501, 537, 8, 1)
(106947, 1298, 1590, 10, 28)
(108786, 1109, 581, 4, 4)
(88236, 493, 1944, 12, 6)
(64343, 775, 1180, 14, 28)
(87647, 552, 1521, 16, 10)
(46488, 1198, 1601, 16, 16)
(51669, 687, 426, 4, 23)
(21064, 870, 1834, 10, 9)
(43121, 189, 1521, 8, 1)
(77537, 1197, 1072, 14, 20)
(53986, 1085, 211, 14, 13)
(94981, 312, 1982, 16, 13)
(17751, 766, 426, 8, 26)
(106194, 1724, 552, 4, 17)
(78362, 1724, 1058, 10, 10)
(55821, 1082, 491, 16, 13)
(100158, 1361, 1138, 10, 8)
(63962, 324, 1671, 6, 5)
(89477, 913, 1940, 8, 7)
(69507, 491, 1590, 16, 15)
(51009, 766, 1623, 16, 18)
(102153, 771, 834, 8, 1)
(74233, 1258, 1671, 14, 1)
(50103, 1940, 493, 14, 12)
(80504, 926, 320, 16, 3)
(40544, 1834, 587, 12, 21)
(98346, 661, 834, 14, 16)
(12163, 1019, 980, 8, 26)
(109681, 1754, 1138, 8, 8)
(106590, 1724, 1563, 4, 17)
(85763, 1855, 1929, 6, 21)
(30488, 1590, 211, 4, 22)
(75612, 1432, 427, 6, 18)
(95053, 1285, 1521, 12, 26)
(90178, 1138, 902, 10, 19)
(80163, 250, 1305, 14, 7)
(106073, 426, 965, 14, 25)
(57041, 1285, 852, 16, 23)
(62011, 1463, 1019, 8, 12)
(29911, 1242, 1601, 16, 2)
(57272, 839, 1834, 16, 24)
(100962, 1082, 491, 10, 4)
(36037, 635, 1834, 10, 19)
(109712, 51, 1724, 10, 28)
(105632, 581, 1754, 14, 3)
(36342, 1432, 1082, 14, 16)
(50466, 1492, 1138, 14, 9)
(39457, 491, 320, 16, 7)
(98724, 189, 998, 12, 3)
(48656, 1896, 1129, 6, 8)
(97123, 541, 1944, 10, 15)
(70268, 1982, 1601, 12, 28)
(96725, 493, 11, 4, 2)
(60730, 661, 1855, 10, 25)
(53705, 1285, 1521, 10, 17)
(81010, 1608, 1896, 8, 12)
(13712, 1739, 834, 8, 6)
(40199, 661, 781, 6, 18)
(16204, 894, 852, 10, 14)
(97505, 998, 552, 4, 19)
(58463, 998, 189, 12, 6)
(101118, 313, 1019, 12, 13)
(53308, 444, 1623, 8, 8)
(80994, 1697, 1087, 14, 23)
(104844, 1705, 1503, 12, 4)
(79382, 123, 1929, 4, 5)
(76826, 587, 1285, 8, 21)
(50035, 1613, 541, 8, 5)
(49495, 1082, 1138, 4, 1)
(52009, 1432, 1080, 4, 29)
(104454, 1228, 834, 16, 23)
(88200, 1696, 902, 16, 11)
(73405, 781, 1611, 14, 20)
(25342, 297, 1834, 16, 28)
(43732, 1508, 1896, 14, 23)
(37512, 998, 189, 12, 15)
(21890, 51, 493, 4, 3)
(109948, 1624, 1238, 4, 8)
(75401, 1984, 1623, 14, 16)
(95215, 965, 1129, 12, 15)
(64020, 499, 426, 12, 1)
(27994, 745, 1896, 16, 13)
(101777, 1580, 1855, 6, 9)
(89509, 1984, 1623, 4, 5)
(13256, 1129, 138, 4, 7)
(58872, 554, 1896, 10, 20)
(104050, 1929, 1624, 8, 13)
(19226, 444, 1238, 12, 18)
(74009, 1611, 1087, 16, 28)
(17667, 1238, 795, 4, 26)
(42285, 745, 138, 12, 3)
(105735, 795, 1305, 10, 29)
(33511, 1982, 965, 16, 11)
(18193, 324, 1623, 4, 17)
(49062, 281, 1940, 6, 18)
(107646, 795, 426, 6, 28)
(33146, 1754, 581, 10, 13)
(13524, 622, 537, 6, 23)
(47489, 1492, 1613, 10, 11)
(39004, 320, 581, 4, 22)
(68531, 775, 834, 10, 24)
(107182, 554, 1180, 16, 9)
(101937, 980, 1724, 12, 17)
(27047, 1696, 902, 12, 2)
(69816, 1909, 1305, 16, 8)
(98448, 444, 1238, 6, 15)
(24837, 1655, 1834, 14, 18)
(13071, 977, 1521, 6, 4)
(13718, 1671, 412, 12, 13)
(101196, 870, 1834, 16, 23)
(51662, 1944, 1019, 10, 13)
(57756, 902, 1563, 4, 3)
(72919, 395, 1087, 10, 2)
(88367, 426, 1909, 14, 10)
(35355, 537, 442, 10, 22)
(53528, 1180, 1238, 14, 26)
(51742, 313, 1019, 14, 18)
(96966, 280, 1623, 12, 15)
(34782, 617, 834, 10, 11)
(41816, 138, 554, 10, 14)
(72870, 1602, 395, 12, 23)
(97442, 320, 1834, 14, 5)
(67670, 1238, 1602, 4, 23)
(45494, 745, 1180, 12, 15)
(100122, 300, 1197, 10, 13)
(29240, 1106, 537, 4, 1)
(41764, 1508, 1180, 10, 26)
(21555, 998, 977, 8, 3)
(101670, 1929, 1087, 12, 10)
(12483, 426, 280, 6, 17)
(101821, 581, 281, 4, 23)
(109220, 444, 1238, 6, 23)
(19486, 1087, 433, 8, 2)
(94788, 834, 771, 4, 26)
(50044, 1834, 281, 6, 28)
(30254, 1602, 1198, 4, 9)
(63629, 1655, 964, 12, 28)
(62023, 1825, 1590, 16, 12)
(96056, 412, 1305, 6, 29)
(41473, 852, 1058, 16, 11)
(71029, 1580, 834, 12, 7)
(57180, 123, 1671, 12, 9)
(69959, 1601, 253, 12, 29)
(51065, 894, 1590, 6, 23)
(13727, 775, 1601, 10, 18)
(30483, 1258, 1697, 6, 19)
(70075, 253, 1072, 6, 1)
(46820, 964, 852, 10, 2)
(76246, 129, 863, 14, 23)
(37726, 1834, 913, 14, 21)
(83142, 980, 1019, 8, 10)
(98315, 1623, 389, 10, 19)
(37725, 312, 1671, 6, 7)
(105362, 834, 554, 14, 6)
(56898, 123, 1671, 4, 19)
(74719, 998, 189, 12, 6)
(16470, 189, 852, 16, 17)
(80666, 250, 1305, 8, 14)
(37366, 771, 834, 6, 9)
(108979, 1834, 852, 16, 4)
(28951, 167, 863, 16, 24)
(30496, 493, 1834, 8, 11)
(59657, 1258, 1129, 16, 24)
(82226, 829, 1590, 14, 13)
(28092, 1197, 1531, 4, 25)
(16241, 1914, 902, 6, 29)
(65521, 1613, 541, 6, 29)
(52434, 1228, 834, 12, 3)
(104896, 617, 834, 8, 25)
(92016, 1696, 1152, 8, 19)
(55391, 1896, 1390, 16, 27)
(62318, 349, 852, 12, 20)
(76766, 622, 926, 6, 8)
(24680, 1613, 1590, 8, 19)
(19189, 1106, 926, 12, 24)
(15251, 1914, 902, 6, 7)
(72995, 1285, 1521, 14, 27)
(74593, 1463, 852, 10, 17)
(104615, 1228, 834, 12, 21)
(50089, 1195, 1834, 6, 11)
(54587, 1228, 834, 12, 16)
(70697, 1825, 1590, 12, 10)
(59975, 1855, 1198, 6, 8)
(94095, 1601, 1982, 12, 9)
(13086, 581, 913, 6, 6)
(21325, 1085, 537, 12, 29)
(54821, 297, 1613, 12, 6)
(91432, 773, 1909, 14, 21)
(16980, 297, 1432, 12, 1)
(91749, 1195, 1563, 10, 9)
(48122, 1563, 902, 10, 8)
(36188, 1934, 1152, 4, 21)
(78402, 51, 1152, 12, 4)
(101086, 852, 313, 6, 28)
(29720, 863, 745, 14, 10)
(46148, 1914, 1590, 10, 22)
(39963, 138, 1623, 14, 29)
(35297, 426, 1896, 6, 28)
(87660, 1285, 281, 10, 8)
(60767, 773, 834, 4, 23)
(41352, 1667, 1242, 8, 6)
(105486, 902, 1432, 4, 29)
(88748, 1754, 552, 12, 28)
(48434, 1082, 537, 10, 10)
(44124, 998, 964, 4, 25)
(23251, 123, 773, 8, 20)
(102692, 902, 51, 10, 15)
(41870, 1152, 552, 8, 18)
(32888, 1567, 1724, 16, 6)
(25803, 1082, 1613, 16, 28)
(90008, 349, 998, 16, 3)
(38403, 491, 493, 16, 20)
(21090, 11, 320, 12, 29)
(78037, 1285, 902, 16, 29)
(44281, 499, 1129, 6, 20)
(57600, 499, 1238, 12, 15)
(66857, 11, 493, 14, 29)
(94976, 913, 552, 6, 3)
(109003, 1608, 1072, 4, 7)
(10730, 1390, 1667, 14, 7)
(79494, 312, 1423, 12, 26)
(108070, 913, 1138, 6, 8)
(54909, 552, 1019, 12, 29)
(16998, 554, 834, 12, 19)
(48389, 1982, 965, 4, 21)
(40726, 389, 1697, 10, 26)
(48597, 320, 581, 10, 2)
(79875, 1667, 775, 12, 8)
(95864, 395, 1909, 16, 9)
(85476, 1019, 349, 4, 29)
(22974, 491, 1085, 6, 9)
(46677, 552, 1152, 16, 24)
(20469, 1834, 1521, 8, 21)
(10688, 1563, 1590, 8, 26)
(74192, 1724, 552, 6, 20)
(49912, 964, 1521, 14, 19)
(10981, 1611, 781, 6, 16)
(86677, 501, 1613, 4, 26)
(91200, 324, 1238, 10, 10)
(47332, 839, 1613, 10, 15)
(71933, 1305, 720, 12, 24)
(37887, 138, 1242, 14, 2)
(57624, 11, 1590, 4, 8)
(25505, 852, 977, 12, 13)
(80210, 831, 1834, 16, 5)
(101659, 1085, 491, 4, 20)
(83108, 773, 1896, 16, 2)
(91564, 297, 537, 12, 28)
(72171, 433, 1180, 14, 3)
(26434, 499, 1129, 6, 29)
(73997, 1368, 781, 12, 18)
(61858, 1072, 1608, 6, 13)
(28877, 1521, 977, 12, 3)
(20505, 1129, 1624, 12, 14)
(81392, 281, 1432, 14, 13)
(12178, 1611, 1855, 8, 9)
(76962, 1195, 581, 12, 9)
(26421, 1601, 1508, 14, 12)
(99364, 766, 1697, 12, 1)
(64355, 1508, 1809, 6, 6)
(74624, 1521, 552, 16, 11)
(35217, 433, 1087, 8, 23)
(92854, 913, 1613, 16, 10)
(103883, 1085, 491, 14, 8)
(64639, 442, 926, 4, 23)
(34433, 771, 834, 12, 18)
(109904, 51, 1152, 6, 6)
(78434, 1503, 552, 6, 26)
(25112, 442, 1138, 14, 17)
(28509, 324, 1238, 16, 13)
(52253, 1492, 581, 8, 7)
(63212, 253, 1896, 8, 19)
(84063, 541, 1058, 14, 29)
(98831, 1623, 687, 4, 28)
(22754, 313, 1590, 10, 7)
(68020, 253, 1896, 16, 17)
(107076, 902, 1613, 12, 28)
(91636, 1058, 1724, 12, 19)
(66862, 349, 852, 8, 21)
(65088, 1361, 1138, 6, 25)
(88755, 1861, 1834, 12, 28)
(93287, 1085, 1432, 8, 14)
(37071, 831, 1138, 8, 15)
(82560, 795, 1671, 10, 29)
(16523, 1192, 1019, 8, 25)
(99917, 313, 1655, 16, 4)
(29803, 1580, 834, 14, 2)
(109077, 635, 1834, 8, 2)
(98903, 1697, 863, 6, 14)
(83877, 129, 1909, 10, 24)
(34513, 1285, 541, 14, 20)
(37230, 622, 1705, 8, 8)
(86392, 829, 1590, 6, 27)
(104778, 1754, 581, 4, 2)
(88862, 1085, 537, 12, 15)
(58938, 389, 1623, 14, 25)
(68360, 1242, 1072, 14, 1)
(62894, 1058, 1152, 10, 15)
(84625, 493, 11, 12, 20)
(28408, 1982, 1896, 4, 7)
(24731, 1934, 541, 10, 4)
(55012, 281, 926, 14, 20)
(63759, 297, 1834, 4, 1)
(13782, 1180, 775, 8, 29)
(61098, 775, 1601, 4, 3)
(71790, 1655, 1834, 12, 14)
(63086, 11, 1019, 14, 19)
(78682, 795, 1623, 8, 5)
(13797, 501, 581, 6, 21)
(92098, 201, 1590, 10, 10)
(25380, 1285, 587, 14, 8)
(84256, 1192, 902, 14, 22)
(32060, 1298, 1590, 16, 18)
(106275, 427, 1705, 12, 22)
(88617, 852, 537, 10, 4)
(85258, 412, 1671, 6, 7)
(47563, 300, 1197, 8, 21)
(73959, 1590, 189, 4, 14)
(12660, 1697, 1855, 4, 5)
(43397, 913, 1138, 16, 12)
(46590, 442, 1138, 12, 6)
(17492, 1825, 1590, 14, 25)
(65567, 427, 11, 12, 12)
(52931, 1934, 493, 12, 11)
(90392, 1197, 280, 16, 11)
(25980, 250, 1623, 8, 3)
(100828, 835, 1180, 14, 19)
(71240, 1138, 1109, 14, 6)
(10422, 501, 1058, 6, 19)
(33545, 1655, 313, 6, 1)
(50908, 1825, 1590, 10, 5)
(57377, 587, 1285, 6, 2)
(103513, 829, 1590, 4, 24)
(51032, 839, 1613, 12, 25)
(34227, 1432, 1085, 12, 10)
(81222, 312, 426, 16, 23)
(101061, 870, 1834, 12, 26)
(92201, 412, 1238, 16, 16)
(41030, 1611, 1087, 14, 10)
(95451, 1624, 1238, 8, 10)
(39155, 1305, 720, 10, 4)
(103907, 771, 834, 12, 16)
(56256, 1072, 775, 14, 11)
(90839, 1305, 795, 10, 28)
(56499, 1085, 537, 4, 12)
(57160, 349, 1590, 8, 22)
(100891, 1655, 1834, 12, 19)
(91076, 1531, 1623, 10, 18)
(98734, 1929, 781, 6, 24)
(33960, 1465, 426, 14, 21)
(60091, 1608, 1896, 16, 8)
(67673, 1671, 1896, 8, 3)
(67467, 1861, 1613, 12, 29)
(28866, 1914, 1590, 14, 11)
(69966, 426, 1601, 4, 28)
(31629, 667, 1072, 14, 3)
(14406, 211, 1085, 12, 29)
(41438, 1705, 1492, 4, 16)
(23724, 1238, 1602, 10, 17)
(108851, 11, 493, 14, 23)
(27533, 834, 1197, 12, 20)
(35447, 1298, 1082, 14, 11)
(50120, 189, 852, 4, 26)
(76919, 1198, 1809, 16, 17)
(42081, 1508, 1909, 16, 16)
(72900, 720, 773, 6, 14)
(46879, 1696, 1152, 4, 28)
(37786, 211, 1085, 4, 19)
(52477, 980, 1019, 4, 15)
(20954, 902, 51, 4, 4)
(10850, 1087, 1671, 16, 24)
(79564, 1754, 964, 10, 16)
(56576, 1305, 1896, 14, 17)
(94425, 1361, 1138, 10, 25)
(58656, 829, 1590, 14, 25)
(74440, 1138, 1080, 14, 14)
(102649, 773, 1896, 12, 26)
(36345, 1667, 1197, 4, 18)
(22972, 1940, 852, 12, 25)
(45571, 1087, 129, 6, 26)
(39321, 661, 1855, 14, 1)
(15462, 1696, 1590, 12, 24)
(58923, 129, 781, 16, 19)
(41780, 427, 1138, 6, 13)
(16853, 281, 1834, 12, 23)
(71845, 1739, 834, 10, 22)
(32980, 1676, 1432, 10, 1)
(35693, 281, 926, 8, 20)
(24014, 1624, 1671, 14, 28)
(17722, 771, 834, 6, 17)
(96277, 1861, 1834, 14, 6)
(84105, 1537, 1623, 10, 2)
(85329, 1667, 1242, 4, 7)
(56875, 587, 977, 10, 19)
(31495, 1940, 852, 8, 14)
(92879, 622, 537, 12, 6)
(53166, 745, 1896, 8, 1)
(61876, 980, 1019, 4, 24)
(28526, 1531, 667, 14, 16)
(57048, 667, 1909, 12, 27)
(42629, 1590, 211, 10, 11)
(83125, 395, 781, 8, 20)
(75991, 1138, 1590, 4, 27)
(94728, 587, 1285, 16, 15)
(65873, 1432, 1019, 8, 14)
(32793, 926, 1503, 10, 26)
(38894, 554, 300, 8, 22)
(53987, 313, 1019, 12, 23)
(94347, 412, 1623, 16, 25)
(85416, 1696, 1152, 4, 26)
(16326, 1285, 1724, 4, 13)
(52238, 1825, 1590, 4, 18)
(104779, 1521, 1138, 4, 7)
(51034, 1834, 1503, 12, 4)
(68497, 1080, 1432, 16, 7)
(64080, 281, 1944, 16, 24)
(35416, 1739, 834, 6, 4)
(40287, 320, 1432, 16, 8)
(28675, 280, 426, 10, 28)
(59365, 312, 1982, 14, 22)
(13493, 773, 1896, 14, 3)
(12467, 552, 1503, 14, 8)
(70935, 1825, 1590, 10, 3)
(44340, 1258, 1238, 12, 26)
(107421, 781, 1611, 10, 11)
(104334, 1186, 834, 10, 10)
(45382, 1085, 491, 12, 20)
(55827, 1198, 1601, 16, 10)
(109076, 870, 1834, 10, 11)
(104671, 1195, 1138, 6, 16)
(20760, 839, 1613, 8, 3)
(16618, 1602, 1671, 10, 18)
(65333, 395, 720, 4, 28)
(66265, 253, 1601, 14, 29)
(69493, 635, 1834, 10, 6)
(109191, 11, 427, 12, 21)
(33199, 253, 1180, 8, 1)
(37301, 123, 1238, 12, 23)
(30834, 189, 541, 4, 15)
(80721, 51, 1724, 12, 11)
(89541, 1072, 129, 12, 21)
(64126, 1186, 834, 12, 21)
(109901, 1580, 1087, 16, 21)
(79298, 1106, 894, 12, 18)
(109335, 1944, 541, 16, 23)
(86014, 863, 835, 16, 10)
(49463, 1195, 926, 14, 24)
(61225, 297, 1834, 6, 11)
(53102, 1192, 1503, 4, 20)
(109566, 863, 775, 4, 21)
(33973, 1305, 720, 6, 27)
(41148, 1929, 1624, 12, 4)
(65265, 980, 1590, 6, 10)
(17759, 617, 1855, 16, 10)
(38913, 1537, 426, 6, 26)
(86788, 1896, 1368, 6, 24)
(62681, 412, 1238, 4, 27)
(107317, 552, 587, 8, 25)
(102291, 1106, 1285, 8, 4)
(31438, 1724, 894, 4, 15)
(50534, 771, 834, 8, 20)
(22143, 442, 926, 12, 20)
(30904, 280, 1697, 4, 29)
(49635, 1623, 1072, 16, 15)
(18673, 1197, 138, 8, 18)
(98696, 587, 1834, 8, 12)
(31264, 123, 773, 16, 26)
(61790, 870, 1613, 12, 9)
(95612, 839, 1834, 4, 6)
(25753, 491, 1195, 16, 10)
(22280, 1934, 1152, 16, 29)
(13353, 587, 552, 10, 18)
(72205, 1238, 863, 10, 4)
(87135, 1696, 1590, 12, 2)
(85980, 863, 129, 14, 4)
(99360, 1563, 493, 10, 2)
(43433, 1611, 1624, 16, 2)
(22438, 581, 852, 4, 24)
(65678, 324, 1623, 4, 20)
(17264, 1463, 852, 8, 4)
(14290, 771, 834, 4, 3)
(60254, 1667, 1242, 6, 14)
(53323, 433, 781, 6, 9)
(85126, 433, 1601, 14, 4)
(95350, 775, 1072, 6, 4)
(20643, 795, 1671, 10, 29)
(17472, 1197, 781, 14, 19)
(20444, 1238, 863, 14, 11)
(75184, 395, 1602, 14, 13)
(43105, 444, 1623, 4, 28)
(48576, 1463, 1019, 12, 28)
(74634, 1940, 913, 12, 10)
(103685, 1195, 537, 10, 8)
(107451, 1129, 834, 6, 28)
(101137, 426, 1217, 14, 26)
(72753, 412, 1671, 14, 16)
(91026, 1242, 1855, 14, 9)
(42228, 280, 426, 16, 7)
(106410, 1563, 281, 6, 24)
(71473, 795, 1623, 14, 9)
(54902, 1934, 281, 12, 15)
(98204, 1197, 781, 16, 23)
(102653, 720, 1198, 4, 2)
(49227, 1463, 1019, 10, 23)
(80993, 1982, 1258, 12, 23)
(59433, 926, 902, 4, 19)
(66247, 1298, 902, 4, 2)
(34820, 554, 1180, 8, 6)
(45460, 1611, 1855, 12, 13)
(66732, 300, 426, 14, 7)
(70251, 1465, 1197, 16, 24)
(22543, 1855, 1423, 6, 25)
(31951, 1129, 1624, 16, 17)
(101651, 771, 834, 16, 10)
(68589, 138, 1197, 12, 27)
(93854, 1305, 795, 4, 21)
(31478, 835, 863, 10, 10)
(13957, 1368, 781, 12, 22)
(102904, 1623, 1258, 8, 7)
(16730, 781, 1671, 14, 6)
(86664, 1754, 552, 4, 25)
(13384, 1567, 1724, 10, 1)
(71630, 1192, 541, 4, 28)
(73951, 1298, 1195, 12, 12)
(80016, 1285, 1724, 14, 4)
(98531, 1624, 1623, 12, 19)
(39746, 1667, 1982, 4, 6)
(53750, 1195, 1934, 8, 14)
(27454, 395, 1602, 10, 6)
(12670, 1465, 1623, 4, 23)
(77745, 781, 426, 12, 26)
(34783, 1929, 1855, 14, 3)
(35099, 1298, 1590, 10, 2)
(53775, 1106, 552, 12, 18)
(50508, 1082, 1563, 10, 20)
(106810, 1563, 427, 4, 8)
(41189, 1186, 1855, 16, 10)
(78856, 1667, 1242, 4, 22)
(47162, 1623, 965, 16, 8)
(27214, 926, 493, 4, 27)
(92288, 795, 426, 6, 13)
(65528, 138, 1129, 8, 16)
(76558, 1368, 1896, 12, 29)
(109559, 427, 1613, 6, 8)
(77646, 834, 1390, 14, 22)
(56049, 977, 541, 12, 3)
(102554, 312, 1982, 16, 6)
(102793, 863, 1129, 16, 11)
(70205, 1724, 1613, 12, 17)
(98440, 1754, 1138, 10, 12)
(105793, 1754, 581, 4, 27)
(94255, 622, 1138, 12, 15)
(109905, 1180, 1198, 6, 9)
(61557, 129, 687, 12, 26)
(17139, 554, 1180, 16, 19)
(28144, 349, 1019, 8, 22)
(26447, 1242, 300, 4, 20)
(33947, 1180, 1197, 10, 18)
(11689, 138, 1242, 10, 22)
(77233, 1503, 1944, 16, 9)
(62853, 1944, 1724, 10, 14)
(37844, 635, 1834, 10, 18)
(70358, 1521, 1834, 10, 11)
(51177, 1521, 189, 12, 15)
(72413, 51, 1724, 10, 15)
(98511, 964, 1019, 10, 5)
(44089, 870, 1834, 4, 15)
(99818, 1567, 1724, 16, 25)
(100541, 1929, 1087, 14, 16)
(75236, 1521, 189, 10, 27)
(25047, 444, 1238, 14, 24)
(79545, 426, 300, 14, 16)
(66452, 1390, 1855, 4, 14)
(66557, 1580, 834, 10, 8)
(54548, 281, 1705, 6, 10)
(66630, 541, 1940, 10, 9)
(15626, 300, 1623, 14, 21)
(38965, 1667, 1623, 12, 27)
(78631, 852, 977, 4, 28)
(39724, 1285, 1019, 10, 15)
(65826, 1940, 1590, 4, 20)
(55187, 1228, 1896, 10, 5)
(58344, 870, 1834, 14, 8)
(31024, 831, 552, 12, 19)
(106133, 1982, 1809, 10, 14)
(11991, 1602, 1305, 10, 12)
