#(id,from,to,speed,planTime)
(17166, 76, 21, 4, 14)
(17167, 27, 71, 8, 34)
(17168, 10, 54, 8, 63)
(17169, 87, 11, 8, 33)
(17170, 96, 31, 8, 99)
(17171, 11, 80, 4, 99)
(17172, 32, 98, 8, 71)
(17173, 80, 25, 6, 27)
(17174, 33, 99, 6, 30)
(17175, 91, 30, 4, 17)
(17176, 58, 2, 8, 25)
(17177, 68, 11, 4, 10)
(17178, 62, 18, 4, 62)
(17179, 45, 100, 8, 45)
(17180, 39, 81, 8, 88)
(17181, 7, 91, 4, 65)
(17182, 5, 70, 4, 10)
(17183, 99, 41, 8, 5)
(17184, 82, 9, 4, 82)
(17185, 42, 99, 6, 12)
(17186, 83, 10, 4, 69)
(17187, 52, 10, 4, 46)
(17188, 83, 40, 6, 54)
(17189, 23, 79, 6, 92)
(17190, 16, 91, 6, 73)
(17191, 14, 100, 4, 75)
(17192, 80, 15, 4, 57)
(17193, 31, 96, 8, 88)
(17194, 5, 70, 4, 55)
(17195, 69, 4, 4, 87)
(17196, 92, 20, 8, 92)
(17197, 39, 81, 8, 97)
(17198, 88, 22, 8, 31)
(17199, 33, 99, 8, 5)
(17200, 57, 1, 6, 30)
(17201, 35, 100, 8, 92)
(17202, 1, 88, 6, 89)
(17203, 13, 80, 6, 42)
(17204, 74, 19, 6, 98)
(17205, 37, 82, 4, 80)
(17206, 67, 2, 4, 77)
(17207, 82, 30, 8, 7)
(17208, 18, 73, 6, 11)
(17209, 21, 79, 6, 9)
(17210, 49, 93, 6, 13)
(17211, 33, 89, 8, 31)
(17212, 7, 82, 6, 69)
(17213, 47, 91, 8, 65)
(17214, 26, 81, 6, 65)
(17215, 47, 91, 6, 73)
(17216, 12, 69, 4, 61)
(17217, 62, 20, 8, 55)
(17218, 36, 81, 8, 44)
(17219, 95, 40, 6, 71)
(17220, 85, 30, 6, 53)
(17221, 56, 1, 6, 96)
(17222, 56, 1, 4, 86)
(17223, 30, 85, 6, 58)
(17224, 17, 61, 6, 24)
(17225, 54, 10, 4, 68)
(17226, 88, 2, 8, 56)
(17227, 8, 53, 6, 46)
(17228, 42, 100, 8, 24)
(17229, 95, 30, 4, 69)
(17230, 59, 4, 8, 57)
(17231, 1, 88, 6, 5)
(17232, 41, 99, 8, 96)
(17233, 27, 72, 4, 69)
(17234, 19, 62, 6, 58)
(17235, 32, 90, 6, 31)
(17236, 48, 92, 6, 42)
(17237, 78, 12, 6, 53)
(17238, 60, 1, 8, 94)
(17239, 54, 10, 6, 1)
(17240, 54, 10, 8, 75)
(17241, 23, 79, 8, 91)
(17242, 83, 8, 4, 16)
(17243, 83, 18, 6, 35)
(17244, 70, 3, 8, 39)
(17245, 63, 10, 4, 53)
(17246, 90, 12, 4, 4)
(17247, 62, 9, 8, 31)
(17248, 49, 91, 8, 2)
(17249, 99, 22, 8, 97)
(17250, 5, 100, 4, 3)
(17251, 50, 94, 6, 50)
(17252, 38, 93, 4, 92)
(17253, 98, 11, 4, 86)
(17254, 48, 93, 4, 37)
(17255, 44, 100, 4, 71)
(17256, 63, 19, 6, 27)
(17257, 55, 10, 8, 30)
(17258, 67, 1, 6, 59)
(17259, 26, 91, 6, 35)
(17260, 3, 58, 4, 74)
(17261, 10, 92, 6, 33)
(17262, 84, 19, 8, 52)
(17263, 32, 89, 4, 95)
(17264, 15, 80, 8, 61)
(17265, 65, 20, 8, 18)
(17266, 48, 91, 4, 77)
(17267, 12, 97, 6, 88)
(17268, 51, 9, 8, 92)
(17269, 56, 1, 8, 96)
(17270, 36, 91, 8, 13)
(17271, 30, 83, 4, 17)
(17272, 39, 93, 8, 54)
(17273, 48, 91, 4, 45)
(17274, 85, 20, 4, 61)
(17275, 65, 10, 4, 35)
(17276, 55, 10, 8, 57)
(17277, 73, 29, 4, 93)
(17278, 54, 10, 8, 91)
(17279, 21, 100, 8, 10)
(17280, 71, 6, 8, 77)
(17281, 57, 1, 4, 27)
(17282, 37, 81, 6, 37)
(17283, 64, 20, 8, 70)
(17284, 87, 1, 8, 5)
(17285, 66, 1, 8, 45)
(17286, 33, 99, 4, 80)
(17287, 79, 1, 8, 73)
(17288, 47, 92, 6, 62)
(17289, 62, 7, 6, 73)
(17290, 47, 92, 8, 92)
(17291, 85, 10, 8, 16)
(17292, 14, 90, 4, 16)
(17293, 59, 3, 4, 87)
(17294, 21, 86, 8, 96)
(17295, 16, 91, 4, 5)
(17296, 45, 100, 8, 25)
(17297, 62, 7, 8, 94)
(17298, 69, 4, 8, 21)
(17299, 86, 11, 6, 98)
(17300, 41, 98, 8, 11)
(17301, 42, 98, 6, 4)
(17302, 80, 13, 4, 73)
(17303, 13, 68, 6, 3)
(17304, 96, 1, 4, 51)
(17305, 87, 31, 6, 64)
(17306, 11, 88, 8, 35)
(17307, 78, 23, 6, 26)
(17308, 72, 18, 8, 69)
(17309, 76, 21, 6, 83)
(17310, 26, 71, 4, 5)
(17311, 75, 30, 8, 36)
(17312, 22, 79, 6, 11)
(17313, 42, 100, 6, 93)
(17314, 58, 2, 6, 25)
(17315, 98, 2, 8, 84)
(17316, 93, 28, 8, 82)
(17317, 38, 81, 6, 13)
(17318, 10, 94, 4, 93)
(17319, 11, 67, 8, 89)
(17320, 77, 22, 8, 47)
(17321, 16, 71, 6, 23)
(17322, 18, 81, 6, 56)
(17323, 58, 1, 8, 15)
(17324, 23, 99, 8, 46)
(17325, 49, 92, 6, 37)
(17326, 45, 100, 6, 65)
(17327, 86, 21, 4, 55)
(17328, 94, 30, 4, 20)
(17329, 30, 81, 6, 72)
(17330, 56, 1, 6, 45)
(17331, 70, 12, 8, 96)
(17332, 72, 29, 8, 65)
(17333, 97, 21, 8, 69)
(17334, 84, 39, 8, 10)
(17335, 89, 3, 4, 19)
(17336, 95, 50, 4, 72)
(17337, 19, 81, 6, 23)
(17338, 21, 96, 4, 38)
(17339, 64, 10, 4, 99)
(17340, 37, 91, 4, 54)
(17341, 36, 91, 8, 74)
(17342, 24, 99, 8, 17)
(17343, 17, 81, 8, 21)
(17344, 49, 94, 6, 35)
(17345, 23, 78, 8, 47)
(17346, 91, 36, 6, 16)
(17347, 97, 11, 8, 68)
(17348, 56, 1, 4, 11)
(17349, 58, 3, 4, 29)
(17350, 96, 31, 8, 84)
(17351, 29, 93, 6, 65)
(17352, 97, 22, 8, 76)
(17353, 47, 91, 6, 34)
(17354, 88, 11, 6, 6)
(17355, 100, 5, 8, 45)
(17356, 70, 5, 6, 83)
(17357, 16, 91, 8, 30)
(17358, 36, 91, 6, 56)
(17359, 10, 83, 4, 54)
(17360, 66, 1, 4, 24)
(17361, 92, 10, 4, 67)
(17362, 81, 9, 4, 38)
(17363, 45, 100, 8, 25)
(17364, 25, 80, 4, 33)
(17365, 69, 12, 4, 61)
(17366, 61, 7, 8, 5)
(17367, 35, 100, 4, 81)
(17368, 63, 19, 4, 14)
(17369, 46, 91, 4, 1)
(17370, 13, 70, 4, 8)
(17371, 37, 81, 8, 94)
(17372, 25, 90, 8, 87)
(17373, 57, 1, 4, 84)
(17374, 66, 11, 6, 42)
(17375, 91, 26, 6, 4)
(17376, 5, 80, 4, 55)
(17377, 79, 12, 4, 3)
(17378, 25, 100, 4, 3)
(17379, 90, 12, 8, 97)
(17380, 12, 69, 8, 49)
(17381, 43, 99, 6, 12)
(17382, 33, 90, 4, 72)
(17383, 35, 90, 4, 27)
(17384, 26, 91, 8, 33)
(17385, 70, 5, 6, 92)
(17386, 81, 30, 8, 14)
(17387, 5, 80, 6, 15)
(17388, 47, 92, 8, 10)
(17389, 11, 96, 6, 21)
(17390, 31, 87, 8, 46)
(17391, 24, 79, 6, 21)
(17392, 91, 38, 4, 93)
(17393, 2, 58, 6, 6)
(17394, 18, 72, 8, 23)
(17395, 75, 10, 4, 15)
(17396, 49, 91, 8, 81)
(17397, 55, 10, 8, 49)
(17398, 90, 34, 6, 32)
(17399, 46, 91, 8, 16)
(17400, 12, 67, 4, 33)
(17401, 49, 91, 6, 57)
(17402, 78, 3, 6, 11)
(17403, 40, 91, 4, 88)
(17404, 4, 89, 4, 95)
(17405, 16, 91, 4, 31)
(17406, 35, 100, 4, 26)
(17407, 1, 57, 4, 72)
(17408, 48, 91, 8, 64)
(17409, 87, 1, 8, 59)
(17410, 100, 22, 8, 86)
(17411, 73, 9, 8, 62)
(17412, 34, 89, 8, 96)
(17413, 45, 100, 6, 46)
(17414, 26, 81, 8, 72)
(17415, 57, 2, 6, 85)
(17416, 51, 8, 4, 80)
(17417, 6, 51, 6, 25)
(17418, 97, 12, 4, 61)
(17419, 88, 2, 4, 34)
(17420, 78, 22, 4, 2)
(17421, 82, 29, 8, 91)
(17422, 28, 81, 4, 14)
(17423, 88, 22, 8, 88)
(17424, 94, 50, 8, 98)
(17425, 19, 92, 8, 85)
(17426, 22, 99, 6, 15)
(17427, 70, 3, 8, 92)
(17428, 19, 73, 6, 94)
(17429, 53, 10, 6, 15)
(17430, 47, 92, 8, 50)
(17431, 99, 21, 6, 37)
(17432, 30, 73, 6, 31)
(17433, 87, 2, 6, 68)
(17434, 19, 71, 4, 30)
(17435, 58, 1, 8, 91)
(17436, 73, 29, 8, 33)
(17437, 22, 99, 8, 85)
(17438, 94, 50, 6, 50)
(17439, 95, 30, 8, 13)
(17440, 70, 1, 4, 4)
(17441, 54, 9, 6, 20)
(17442, 63, 18, 4, 22)
(17443, 27, 91, 4, 74)
(17444, 6, 91, 6, 46)
(17445, 48, 93, 6, 53)
(17446, 28, 92, 4, 75)
(17447, 92, 48, 6, 52)
(17448, 10, 95, 4, 84)
(17449, 99, 31, 6, 12)
(17450, 21, 88, 4, 91)
(17451, 79, 24, 4, 12)
(17452, 8, 73, 6, 30)
(17453, 61, 7, 4, 62)
(17454, 32, 98, 4, 20)
(17455, 99, 42, 6, 45)
(17456, 88, 12, 6, 59)
(17457, 80, 25, 6, 42)
(17458, 20, 61, 8, 91)
(17459, 9, 74, 6, 24)
(17460, 55, 10, 4, 70)
(17461, 62, 20, 8, 55)
(17462, 75, 20, 8, 28)
(17463, 88, 21, 4, 73)
(17464, 12, 78, 8, 52)
(17465, 98, 23, 4, 15)
(17466, 26, 81, 8, 27)
(17467, 70, 13, 8, 28)
(17468, 13, 70, 4, 98)
(17469, 83, 38, 8, 19)
(17470, 95, 40, 8, 9)
(17471, 46, 91, 6, 44)
(17472, 92, 19, 6, 64)
(17473, 77, 2, 8, 56)
(17474, 6, 61, 4, 24)
(17475, 60, 3, 8, 76)
(17476, 6, 91, 6, 21)
(17477, 97, 2, 4, 29)
(17478, 43, 98, 4, 94)
(17479, 66, 1, 8, 39)
(17480, 63, 20, 8, 17)
(17481, 78, 1, 8, 68)
(17482, 22, 100, 6, 20)
(17483, 83, 8, 8, 82)
(17484, 80, 5, 8, 40)
(17485, 19, 61, 4, 72)
(17486, 23, 79, 4, 60)
(17487, 5, 60, 6, 76)
(17488, 21, 78, 6, 91)
(17489, 42, 100, 6, 68)
(17490, 58, 2, 4, 30)
(17491, 23, 100, 4, 22)
(17492, 58, 3, 6, 43)
(17493, 81, 7, 6, 16)
(17494, 31, 99, 6, 47)
(17495, 13, 100, 4, 27)
(17496, 57, 1, 8, 39)
(17497, 48, 93, 4, 95)
(17498, 76, 11, 6, 73)
(17499, 1, 97, 4, 45)
(17500, 9, 52, 6, 17)
(17501, 77, 22, 4, 35)
(17502, 90, 13, 8, 92)
(17503, 86, 11, 4, 42)
(17504, 100, 15, 4, 26)
(17505, 44, 100, 4, 93)
(17506, 4, 100, 8, 44)
(17507, 3, 89, 8, 80)
(17508, 61, 9, 4, 20)
(17509, 91, 30, 4, 87)
(17510, 2, 79, 6, 84)
(17511, 11, 69, 6, 2)
(17512, 64, 19, 6, 7)
(17513, 5, 100, 6, 2)
(17514, 96, 31, 8, 50)
(17515, 48, 92, 8, 95)
(17516, 68, 3, 4, 12)
(17517, 2, 70, 6, 26)
(17518, 3, 79, 8, 53)
(17519, 63, 20, 4, 80)
(17520, 70, 14, 6, 36)
(17521, 71, 27, 8, 91)
(17522, 76, 1, 4, 95)
(17523, 44, 100, 8, 58)
(17524, 18, 82, 6, 14)
(17525, 59, 1, 8, 23)
(17526, 6, 51, 4, 3)
(17527, 6, 71, 8, 57)
(17528, 17, 61, 6, 12)
(17529, 39, 92, 4, 65)
(17530, 52, 10, 8, 26)
(17531, 71, 8, 8, 52)
(17532, 41, 99, 8, 62)
(17533, 97, 22, 4, 49)
(17534, 21, 89, 6, 46)
(17535, 30, 72, 6, 31)
(17536, 96, 11, 4, 57)
(17537, 4, 59, 8, 44)
(17538, 81, 18, 4, 34)
(17539, 100, 31, 4, 13)
(17540, 15, 100, 8, 92)
(17541, 85, 20, 6, 48)
(17542, 54, 10, 6, 75)
(17543, 68, 2, 4, 99)
(17544, 87, 12, 8, 9)
(17545, 31, 99, 4, 38)
(17546, 88, 2, 6, 6)
(17547, 35, 100, 6, 22)
(17548, 30, 92, 4, 24)
(17549, 54, 10, 6, 30)
(17550, 88, 23, 6, 72)
(17551, 60, 1, 8, 17)
(17552, 81, 37, 6, 88)
(17553, 86, 11, 4, 52)
(17554, 83, 40, 4, 26)
(17555, 57, 1, 4, 4)
(17556, 68, 11, 6, 2)
(17557, 27, 71, 8, 30)
(17558, 18, 72, 6, 76)
(17559, 88, 13, 6, 21)
(17560, 59, 2, 4, 75)
(17561, 86, 11, 6, 52)
(17562, 78, 3, 4, 50)
(17563, 65, 10, 8, 6)
(17564, 69, 12, 4, 76)
(17565, 80, 2, 8, 60)
(17566, 3, 100, 6, 87)
(17567, 83, 39, 6, 43)
(17568, 90, 32, 8, 4)
(17569, 54, 9, 4, 11)
(17570, 64, 9, 6, 95)
(17571, 82, 7, 6, 97)
(17572, 27, 82, 4, 26)
(17573, 1, 70, 8, 4)
(17574, 100, 13, 4, 94)
(17575, 71, 19, 6, 13)
(17576, 64, 10, 6, 86)
(17577, 6, 81, 4, 97)
(17578, 97, 42, 8, 9)
(17579, 85, 10, 6, 92)
(17580, 28, 71, 8, 40)
(17581, 80, 22, 4, 42)
(17582, 76, 11, 6, 27)
(17583, 89, 24, 4, 19)
(17584, 20, 65, 6, 52)
(17585, 15, 70, 4, 55)
(17586, 99, 24, 4, 74)
(17587, 2, 87, 4, 66)
(17588, 11, 77, 8, 37)
(17589, 8, 61, 4, 4)
(17590, 76, 1, 4, 80)
(17591, 88, 21, 4, 1)
(17592, 92, 20, 4, 71)
(17593, 29, 74, 4, 20)
(17594, 24, 100, 4, 81)
(17595, 5, 100, 6, 99)
(17596, 22, 89, 8, 20)
(17597, 46, 91, 4, 86)
(17598, 47, 92, 4, 29)
(17599, 38, 92, 6, 7)
(17600, 16, 91, 8, 38)
(17601, 23, 99, 6, 47)
(17602, 66, 1, 6, 99)
(17603, 49, 94, 8, 12)
(17604, 49, 93, 8, 96)
(17605, 5, 80, 8, 53)
(17606, 52, 8, 6, 95)
(17607, 92, 30, 6, 1)
(17608, 8, 83, 8, 39)
(17609, 85, 30, 8, 42)
(17610, 72, 30, 6, 34)
(17611, 68, 1, 4, 71)
(17612, 95, 20, 8, 1)
(17613, 53, 9, 8, 13)
(17614, 46, 91, 8, 87)
(17615, 11, 100, 4, 3)
(17616, 40, 93, 6, 35)
(17617, 66, 11, 6, 45)
(17618, 13, 88, 8, 97)
(17619, 85, 40, 6, 98)
(17620, 36, 81, 6, 27)
(17621, 22, 98, 4, 70)
(17622, 73, 30, 6, 81)
(17623, 1, 57, 8, 81)
(17624, 61, 10, 4, 98)
(17625, 25, 80, 6, 47)
(17626, 47, 91, 6, 11)
(17627, 71, 20, 8, 6)
(17628, 29, 73, 4, 23)
(17629, 83, 40, 8, 72)
(17630, 77, 1, 4, 52)
(17631, 84, 9, 6, 23)
(17632, 56, 1, 8, 28)
(17633, 24, 99, 8, 84)
(17634, 67, 12, 4, 98)
(17635, 4, 99, 4, 80)
(17636, 75, 20, 4, 64)
(17637, 69, 12, 4, 55)
(17638, 80, 14, 4, 28)
(17639, 16, 71, 4, 17)
(17640, 58, 2, 4, 20)
(17641, 61, 6, 6, 7)
(17642, 93, 19, 6, 64)
(17643, 30, 84, 4, 44)
(17644, 49, 91, 6, 65)
(17645, 55, 10, 6, 24)
(17646, 100, 13, 4, 45)
(17647, 4, 60, 6, 32)
(17648, 12, 70, 6, 46)
(17649, 87, 1, 4, 87)
(17650, 31, 90, 8, 57)
(17651, 55, 10, 8, 31)
(17652, 43, 100, 4, 54)
(17653, 64, 10, 8, 28)
(17654, 51, 10, 4, 50)
(17655, 2, 70, 8, 58)
(17656, 58, 2, 4, 96)
(17657, 58, 1, 4, 99)
(17658, 92, 18, 8, 94)
(17659, 36, 91, 6, 31)
(17660, 93, 28, 4, 86)
(17661, 98, 33, 8, 16)
(17662, 11, 89, 4, 98)
(17663, 24, 100, 8, 86)
(17664, 25, 100, 4, 26)
(17665, 12, 89, 8, 57)
(17666, 96, 21, 4, 48)
(17667, 32, 87, 6, 51)
(17668, 63, 20, 6, 3)
(17669, 70, 5, 6, 34)
(17670, 18, 81, 6, 5)
(17671, 54, 9, 8, 25)
(17672, 69, 13, 6, 55)
(17673, 82, 28, 6, 75)
(17674, 87, 31, 4, 63)
(17675, 88, 23, 6, 54)
(17676, 61, 20, 6, 60)
(17677, 7, 82, 6, 2)
(17678, 70, 11, 6, 52)
(17679, 73, 20, 8, 22)
(17680, 73, 19, 8, 15)
(17681, 90, 31, 8, 76)
(17682, 38, 82, 8, 20)
(17683, 44, 99, 8, 11)
(17684, 74, 20, 8, 5)
(17685, 98, 1, 4, 98)
(17686, 86, 1, 4, 6)
(17687, 56, 1, 4, 60)
(17688, 38, 93, 8, 78)
(17689, 44, 100, 8, 23)
(17690, 23, 79, 4, 74)
(17691, 84, 19, 8, 64)
(17692, 7, 82, 8, 72)
(17693, 5, 60, 8, 42)
(17694, 81, 8, 4, 66)
(17695, 78, 2, 6, 85)
(17696, 52, 7, 6, 53)
(17697, 61, 10, 6, 79)
(17698, 61, 18, 8, 55)
(17699, 54, 10, 8, 78)
(17700, 25, 90, 6, 2)
(17701, 72, 10, 8, 18)
(17702, 37, 91, 4, 50)
(17703, 30, 95, 6, 46)
(17704, 80, 12, 8, 86)
(17705, 69, 1, 8, 7)
(17706, 39, 92, 4, 35)
(17707, 40, 95, 4, 98)
(17708, 86, 1, 6, 34)
(17709, 100, 11, 6, 21)
(17710, 66, 1, 8, 90)
(17711, 41, 99, 6, 36)
(17712, 38, 91, 4, 52)
(17713, 58, 1, 8, 63)
(17714, 76, 1, 4, 31)
(17715, 55, 10, 4, 99)
(17716, 27, 71, 6, 62)
(17717, 1, 60, 6, 59)
(17718, 62, 20, 4, 80)
(17719, 30, 92, 8, 61)
(17720, 32, 100, 6, 93)
(17721, 92, 7, 4, 31)
(17722, 26, 91, 8, 91)
(17723, 16, 91, 8, 61)
(17724, 51, 7, 4, 64)
(17725, 31, 86, 4, 68)
(17726, 88, 1, 6, 4)
(17727, 55, 10, 8, 21)
(17728, 80, 5, 6, 81)
(17729, 44, 100, 6, 90)
(17730, 77, 2, 4, 49)
(17731, 7, 71, 4, 24)
(17732, 77, 11, 8, 61)
(17733, 83, 40, 6, 3)
(17734, 34, 90, 4, 38)
(17735, 4, 59, 8, 50)
(17736, 86, 11, 6, 81)
(17737, 1, 57, 4, 67)
(17738, 19, 73, 4, 12)
(17739, 4, 69, 8, 93)
(17740, 87, 11, 6, 68)
(17741, 29, 73, 6, 41)
(17742, 71, 16, 4, 40)
(17743, 99, 33, 8, 72)
(17744, 79, 12, 4, 65)
(17745, 71, 10, 4, 70)
(17746, 25, 90, 8, 42)
(17747, 48, 91, 8, 83)
(17748, 65, 20, 8, 83)
(17749, 76, 1, 4, 86)
(17750, 74, 10, 4, 86)
(17751, 87, 32, 4, 39)
(17752, 62, 9, 4, 16)
(17753, 41, 100, 4, 68)
(17754, 60, 4, 6, 37)
(17755, 93, 30, 6, 49)
(17756, 32, 90, 6, 85)
(17757, 40, 94, 8, 50)
(17758, 97, 41, 6, 42)
(17759, 91, 29, 6, 79)
(17760, 87, 21, 8, 92)
(17761, 6, 81, 8, 22)
(17762, 67, 1, 6, 19)
(17763, 89, 1, 8, 9)
(17764, 60, 3, 6, 34)
(17765, 7, 91, 4, 76)
(17766, 69, 4, 6, 59)
(17767, 93, 30, 4, 32)
(17768, 74, 9, 8, 68)
(17769, 31, 96, 6, 96)
(17770, 59, 3, 8, 34)
(17771, 68, 12, 6, 90)
(17772, 69, 11, 4, 89)
(17773, 30, 94, 4, 57)
(17774, 35, 90, 8, 71)
(17775, 91, 26, 4, 13)
(17776, 38, 92, 6, 11)
(17777, 47, 92, 6, 3)
(17778, 68, 2, 4, 12)
(17779, 69, 11, 8, 42)
(17780, 28, 91, 6, 29)
(17781, 7, 61, 4, 9)
(17782, 49, 92, 8, 79)
(17783, 15, 70, 4, 58)
(17784, 66, 11, 4, 56)
(17785, 4, 59, 6, 49)
(17786, 30, 82, 4, 36)
(17787, 36, 81, 6, 83)
(17788, 8, 52, 8, 48)
(17789, 26, 81, 6, 14)
(17790, 45, 100, 4, 18)
(17791, 78, 11, 6, 80)
(17792, 25, 80, 4, 47)
(17793, 35, 100, 6, 65)
(17794, 36, 81, 6, 69)
(17795, 10, 75, 4, 2)
(17796, 16, 61, 8, 6)
(17797, 21, 79, 4, 57)
(17798, 25, 100, 4, 70)
(17799, 30, 92, 8, 94)
(17800, 88, 3, 6, 25)
(17801, 41, 96, 4, 67)
(17802, 41, 98, 6, 78)
(17803, 19, 61, 4, 53)
(17804, 65, 20, 6, 6)
(17805, 53, 8, 4, 93)
(17806, 70, 11, 8, 2)
(17807, 33, 98, 4, 85)
(17808, 67, 1, 4, 76)
(17809, 57, 2, 6, 32)
(17810, 100, 33, 8, 88)
(17811, 46, 91, 8, 21)
(17812, 16, 61, 6, 7)
(17813, 98, 22, 6, 36)
(17814, 77, 12, 8, 22)
(17815, 96, 31, 6, 39)
(17816, 53, 8, 8, 8)
(17817, 47, 91, 8, 24)
(17818, 10, 94, 6, 25)
(17819, 77, 12, 4, 60)
(17820, 42, 97, 4, 27)
(17821, 8, 61, 4, 36)
(17822, 79, 13, 6, 76)
(17823, 18, 63, 4, 32)
(17824, 10, 73, 6, 92)
(17825, 73, 20, 4, 60)
(17826, 68, 3, 4, 62)
(17827, 67, 1, 4, 10)
(17828, 36, 81, 4, 6)
(17829, 10, 71, 8, 75)
(17830, 23, 80, 8, 60)
(17831, 39, 81, 4, 4)
(17832, 58, 2, 6, 77)
(17833, 5, 60, 8, 89)
(17834, 42, 97, 4, 38)
(17835, 25, 100, 6, 36)
(17836, 42, 100, 6, 9)
(17837, 42, 98, 4, 85)
(17838, 24, 89, 4, 55)
(17839, 52, 8, 6, 73)
(17840, 24, 99, 4, 75)
(17841, 89, 34, 6, 12)
(17842, 67, 1, 4, 74)
(17843, 75, 10, 6, 29)
(17844, 53, 10, 6, 46)
(17845, 65, 20, 6, 97)
(17846, 65, 20, 4, 42)
(17847, 97, 12, 8, 28)
(17848, 2, 87, 4, 24)
(17849, 97, 21, 8, 85)
(17850, 83, 28, 8, 50)
(17851, 3, 90, 6, 13)
(17852, 70, 11, 4, 36)
(17853, 77, 2, 8, 54)
(17854, 21, 96, 6, 50)
(17855, 76, 1, 6, 81)
(17856, 77, 21, 4, 47)
(17857, 98, 33, 4, 44)
(17858, 53, 9, 8, 55)
(17859, 69, 11, 4, 6)
(17860, 84, 10, 4, 39)
(17861, 8, 91, 4, 92)
(17862, 100, 25, 8, 17)
(17863, 74, 19, 4, 95)
(17864, 5, 80, 4, 12)
(17865, 74, 30, 4, 98)
(17866, 93, 40, 6, 71)
(17867, 75, 30, 8, 57)
(17868, 53, 9, 8, 53)
(17869, 80, 2, 6, 21)
(17870, 45, 100, 8, 66)
(17871, 73, 28, 6, 92)
(17872, 75, 20, 8, 78)
(17873, 64, 9, 8, 77)
(17874, 17, 82, 4, 92)
(17875, 40, 84, 6, 97)
(17876, 16, 61, 4, 72)
(17877, 100, 44, 8, 97)
(17878, 100, 3, 8, 26)
(17879, 98, 23, 8, 57)
(17880, 11, 69, 6, 68)
(17881, 15, 70, 6, 52)
(17882, 24, 79, 4, 24)
(17883, 52, 10, 6, 65)
(17884, 44, 100, 6, 33)
(17885, 16, 91, 8, 82)
(17886, 19, 83, 4, 26)
(17887, 38, 91, 6, 10)
(17888, 82, 38, 8, 21)
(17889, 89, 13, 8, 70)
(17890, 18, 73, 8, 5)
(17891, 14, 100, 6, 77)
(17892, 7, 92, 4, 61)
(17893, 44, 99, 4, 65)
(17894, 6, 51, 4, 22)
(17895, 74, 30, 4, 96)
(17896, 45, 100, 8, 76)
(17897, 55, 10, 4, 76)
(17898, 78, 23, 8, 95)
(17899, 48, 92, 6, 9)
(17900, 75, 30, 6, 69)
(17901, 20, 91, 4, 45)
(17902, 50, 95, 4, 32)
(17903, 45, 100, 6, 87)
(17904, 21, 77, 8, 85)
(17905, 94, 19, 8, 26)
(17906, 70, 11, 6, 72)
(17907, 27, 91, 6, 1)
(17908, 46, 91, 6, 28)
(17909, 73, 20, 8, 21)
(17910, 45, 100, 8, 64)
(17911, 80, 3, 8, 75)
(17912, 78, 3, 4, 54)
(17913, 79, 11, 6, 67)
(17914, 75, 20, 4, 17)
(17915, 34, 90, 4, 8)
(17916, 97, 31, 4, 73)
(17917, 78, 3, 6, 68)
(17918, 64, 19, 8, 83)
(17919, 20, 72, 8, 62)
(17920, 28, 83, 4, 93)
(17921, 79, 12, 4, 18)
(17922, 20, 85, 8, 55)
(17923, 59, 1, 4, 71)
(17924, 92, 48, 4, 33)
(17925, 54, 9, 4, 96)
(17926, 7, 81, 8, 60)
(17927, 72, 19, 4, 18)
(17928, 50, 93, 8, 47)
(17929, 92, 28, 4, 40)
(17930, 86, 21, 8, 35)
(17931, 50, 92, 8, 13)
(17932, 6, 51, 6, 68)
(17933, 77, 12, 8, 5)
(17934, 63, 18, 8, 6)
(17935, 44, 99, 6, 74)
(17936, 41, 99, 4, 26)
(17937, 81, 10, 4, 51)
(17938, 18, 73, 4, 86)
(17939, 5, 80, 6, 52)
(17940, 94, 40, 8, 47)
(17941, 85, 30, 6, 20)
(17942, 92, 37, 4, 22)
(17943, 78, 22, 4, 96)
(17944, 57, 1, 4, 83)
(17945, 9, 53, 8, 23)
(17946, 44, 99, 8, 30)
(17947, 48, 92, 8, 85)
(17948, 45, 100, 4, 31)
(17949, 93, 19, 6, 77)
(17950, 79, 4, 8, 41)
(17951, 29, 92, 4, 34)
(17952, 37, 82, 6, 82)
(17953, 1, 98, 6, 57)
(17954, 59, 3, 4, 43)
(17955, 72, 27, 6, 95)
(17956, 19, 61, 8, 65)
(17957, 70, 4, 8, 81)
(17958, 28, 92, 6, 35)
(17959, 88, 21, 6, 31)
(17960, 30, 73, 6, 25)
(17961, 73, 29, 8, 15)
(17962, 40, 95, 6, 75)
(17963, 22, 98, 6, 46)
(17964, 100, 41, 8, 74)
(17965, 69, 11, 8, 91)
(17966, 83, 29, 4, 26)
(17967, 32, 99, 4, 1)
(17968, 2, 88, 4, 1)
(17969, 42, 97, 8, 38)
(17970, 74, 19, 8, 68)
(17971, 20, 73, 6, 30)
(17972, 99, 14, 6, 79)
(17973, 5, 100, 8, 1)
(17974, 12, 100, 6, 24)
(17975, 36, 81, 6, 45)
(17976, 9, 71, 6, 74)
(17977, 35, 90, 8, 75)
(17978, 86, 31, 4, 90)
(17979, 22, 87, 6, 78)
(17980, 2, 68, 8, 77)
(17981, 80, 2, 4, 19)
(17982, 55, 10, 6, 88)
(17983, 64, 10, 8, 64)
(17984, 91, 17, 8, 6)
(17985, 86, 31, 6, 58)
(17986, 6, 71, 4, 44)
(17987, 19, 64, 8, 90)
